,FPS
0,50.00002,
0.01999999,50.00002,
0.06604129,21.71963,
0.07286929,146.4557,
0.07538889,396.8883,
0.07797049,387.3571,
0.08045019,403.2749,
0.08290859,406.7679,
0.08516079,444.011,
0.0874478,437.2533,
0.09004899,384.4383,
0.092462,414.4214,
0.09479889,427.9178,
0.09700439,453.4121,
0.09922659,450.0043,
0.1014136,457.248,
0.1036037,456.6,
0.1060163,414.4907,
0.1086541,379.1031,
0.1113944,364.9237,
0.1139113,397.3141,
0.1163684,406.9838,
0.118782,414.3192,
0.1211101,429.5354,
0.1236282,397.124,
0.1259675,427.4783,
0.1306804,212.1837,
0.1329469,441.2082,
0.1351493,454.0511,
0.1373481,454.793,
0.1399051,391.0831,
0.1423097,415.8698,
0.1446912,419.9038,
0.1476463,338.3978,
0.1508048,316.6057,
0.1533556,392.0349,
0.1559992,378.2719,
0.1585364,394.1349,
0.161375,352.2866,
0.1637516,420.7689,
0.1664146,375.5169,
0.1688879,404.3171,
0.1715111,381.2137,
0.1742009,371.7754,
0.1766157,414.1125,
0.1792693,376.8466,
0.1817507,402.9985,
0.1840079,443.0269,
0.1862295,450.1263,
0.1943913,122.522,
0.2040734,103.2834,
0.2069741,344.7442,
0.2092279,443.6954,
0.2114871,442.6336,
0.2138218,428.3204,
0.2163099,401.9138,
0.219056,364.1524,
0.2215827,395.773,
0.2239753,417.9562,
0.2262299,443.5365,
0.2285007,440.3738,
0.2311263,380.865,
0.2337899,375.432,
0.2397647,167.3696,
0.2492738,105.1624,
0.2523193,328.3533,
0.2550721,363.2666,
0.257875,356.7736,
0.260481,383.7296,
0.2629962,397.5827,
0.2676191,216.3143,
0.2701296,398.3279,
0.2728804,363.5305,
0.2753818,399.7756,
0.2782681,346.4649,
0.2813031,329.4887,
0.2840572,363.0956,
0.2867171,375.9541,
0.2897002,335.2218,
0.2920772,420.6974,
0.2944459,422.1724,
0.2968764,411.4382,
0.2993467,404.81,
0.3018528,399.0262,
0.3042937,409.6847,
0.3070469,363.2133,
0.3093223,439.4838,
0.3116161,435.9579,
0.3140921,403.8774,
0.3164087,431.6665,
0.318798,418.5327,
0.3211777,420.2213,
0.3237429,389.8332,
0.3265067,361.8202,
0.3293107,356.6338,
0.3324917,314.3664,
0.3355324,328.8721,
0.3380594,395.7253,
0.3411544,323.1021,
0.3439858,353.1823,
0.3463499,422.9937,
0.3486543,433.9523,
0.3511412,402.1074,
0.3536483,398.8672,
0.356173,396.0863,
0.3586101,410.3244,
0.3615555,339.5123,
0.3638708,431.9096,
0.3661326,442.1247,
0.3683744,446.0713,
0.3708182,409.1977,
0.3738512,329.7073,
0.3783286,223.3438,
0.3819998,272.3904,
0.3865233,221.0679,
0.3895158,334.1684,
0.3928595,299.0699,
0.3954939,379.5936,
0.3978941,416.631,
0.4001698,439.4263,
0.4071939,142.367,
0.4112348,247.4695,
0.4138533,381.8978,
0.4160732,450.4712,
0.4183087,447.3269,
0.420538,448.571,
0.4236476,321.5853,
0.4265076,349.6497,
0.4287706,441.8921,
0.431048,439.0968,
0.4332702,450.0043,
0.435533,441.9308,
0.4377571,449.6201,
0.4404916,365.6972,
0.4453388,206.3046,
0.4479198,387.4475,
0.4503798,406.5031,
0.4527961,413.8562,
0.4551476,425.2614,
0.4580753,341.5651,
0.4609078,353.0445,
0.4632839,420.858,
0.4658563,388.7421,
0.4687345,347.439,
0.471335,384.542,
0.4740412,369.5218,
0.4763033,442.0665,
0.4786005,435.3124,
0.4809778,420.646,
0.4833154,427.7893,
0.4857082,417.9203,
0.488089,420.0263,
0.4907641,373.8179,
0.4930804,431.7233,
0.4952786,454.9176,
0.4975091,448.3302,
0.4998459,427.9346,
0.5027964,338.9261,
0.5061822,295.3512,
0.5088618,373.1902,
0.511312,408.1291,
0.5136616,425.6051,
0.5158737,452.0585,
0.5182591,419.2177,
0.5206841,412.3711,
0.5231777,401.0264,
0.5257767,384.7632,
0.5279887,452.0802,
0.530276,437.1964,
0.5325375,442.1842,
0.5347445,453.1035,
0.5371585,414.2498,
0.5394914,428.6522,
0.5421636,374.2234,
0.5443752,452.1613,
0.5465197,466.3089,
0.5487124,456.0585,
0.5510045,436.2813,
0.5535663,390.3508,
0.5566043,329.1636,
0.5591385,394.6022,
0.5613096,460.5954,
0.5635711,442.1842,
0.5658139,445.8711,
0.56805,447.2078,
0.5703417,436.3569,
0.5727644,412.7632,
0.5754536,371.8577,
0.5783396,346.5006,
0.5812289,346.1046,
0.5836337,415.8343,
0.5860858,407.8141,
0.5883194,447.7072,
0.5911202,357.0407,
0.59345,429.2219,
0.5957224,440.0635,
0.5981986,403.8438,
0.6008312,379.8531,
0.6031135,438.1547,
0.6056096,400.6246,
0.6083524,364.5909,
0.6107699,413.6512,
0.6132499,403.2253,
0.6160147,361.6894,
0.6184053,418.3056,
0.6208142,415.1272,
0.623285,404.7276,
0.6258222,394.1349,
0.6282777,407.2492,
0.6312071,341.3668,
0.6334907,437.9045,
0.6357845,435.9579,
0.6380989,432.0776,
0.6407913,371.4163,
0.6433308,393.7775,
0.6456725,427.0411,
0.648225,391.7726,
0.6506028,420.557,
0.6529128,432.9007,
0.6560105,322.8197,
0.6590166,332.6568,
0.661497,403.1609,
0.6638745,420.6096,
0.6662169,426.9132,
0.6685388,430.6812,
0.6709105,421.6389,
0.6733783,405.2191,
0.6759778,384.6898,
0.6786024,381.01,
0.6808729,440.4316,
0.6831997,429.7748,
0.6853717,460.4061,
0.6875875,451.3038,
0.6907915,312.1095,
0.6931263,428.3022,
0.6954487,430.5892,
0.6977572,433.1824,
0.7000313,439.7344,
0.7024369,415.6971,
0.7046859,444.6419,
0.7073586,374.1529,
0.7097246,422.6542,
0.7120545,429.2036,
0.7143719,431.5174,
0.7167006,429.4243,
0.7189774,439.213,
0.7212689,436.396,
0.7244165,317.7019,
0.7266486,448.0085,
0.7288995,444.2667,
0.7313118,414.5431,
0.7335947,438.0392,
0.7360126,413.5821,
0.7382823,440.587,
0.7409844,370.0819,
0.7433253,427.1872,
0.7456616,428.0268,
0.748058,417.2925,
0.7504334,420.981,
0.7527383,433.859,
0.7548997,462.6628,
0.7575105,383.0244,
0.7597997,436.8337,
0.7620284,448.6923,
0.7643177,436.8148,
0.7665552,446.9274,
0.7688793,430.274,
0.7713899,398.311,
0.7740952,369.6447,
0.7764354,427.3139,
0.7787017,441.2482,
0.7809983,435.4265,
0.7833857,418.8656,
0.7856893,434.1032,
0.7883839,371.1125,
0.7912252,351.9518,
0.7935056,438.5196,
0.7957291,449.7404,
0.7979559,449.0749,
0.8003258,421.9591,
0.8026621,428.0268,
0.8054205,362.5294,
0.8078387,413.5312,
0.810406,389.5136,
0.8125422,468.1218,
0.8147223,458.6941,
0.8170461,430.3292,
0.8194976,407.9143,
0.8217273,448.4898,
0.8242472,396.8415,
0.8264936,445.1566,
0.8287803,437.3115,
0.8310381,442.9087,
0.8332633,449.3981,
0.8355915,429.5158,
0.8377623,460.6601,
0.8402043,409.5005,
0.8426339,411.5906,
