,FPS
0,50.00002,
0.01999999,50.00002,
0.140897,8.271504,
0.1865784,21.89075,
0.2283417,23.94447,
0.2689307,24.63722,
0.3135206,22.4266,
0.3549026,24.1651,
0.3956136,24.56339,
0.4352525,25.22774,
0.4648294,33.81017,
0.4926384,35.95958,
0.5209504,35.32072,
0.54877,35.94588,
0.5770423,35.37031,
0.6051539,35.57251,
0.6322621,36.88921,
0.6588251,37.64634,
0.6853124,37.75394,
0.7117367,37.84396,
0.7376879,38.53387,
0.7633376,38.98681,
0.7952939,31.29273,
0.826858,31.68156,
0.8933814,15.03231,
0.9196549,38.06116,
0.9457788,38.27912,
0.969687,41.82666,
0.994963,39.56322,
1.019148,41.34793,
1.043166,41.63561,
1.066949,42.04614,
1.089555,44.23644,
1.112865,42.89948,
1.135746,43.70457,
1.158474,43.99898,
1.180723,44.94584,
1.202449,46.0278,
1.225348,43.67099,
1.249272,41.79886,
1.273357,41.51858,
1.298519,39.74326,
1.323745,39.64069,
1.349119,39.41074,
1.374533,39.34869,
1.400388,38.67679,
1.421322,47.76987,
1.442021,48.31174,
1.464524,44.43753,
1.485261,48.22392,
1.505891,48.47285,
1.52727,46.77553,
1.548445,47.22572,
1.568686,49.40395,
1.58897,49.29946,
1.609527,48.64476,
1.629724,49.51327,
1.649676,50.12004,
1.669978,49.25599,
1.690332,49.13038,
1.710465,49.67019,
1.73859,35.55531,
1.763981,39.38357,
1.81981,17.9119,
1.840373,48.6315,
1.86103,48.40927,
1.881914,47.88332,
1.901913,50.00351,
1.921951,49.90618,
1.941916,50.08564,
1.962161,49.39685,
1.982449,49.28949,
2.002315,50.33753,
2.021858,51.16922,
2.040995,52.2537,
2.060606,50.99075,
2.079578,52.71175,
2.098514,52.80864,
2.118344,50.42788,
2.138294,50.12581,
2.157873,51.07538,
2.177645,50.57684,
2.196635,52.65847,
2.21613,51.29441,
2.23524,52.32999,
2.254126,52.95041,
2.273332,52.06516,
2.292749,51.50205,
2.311703,52.75877,
2.33201,49.24556,
2.35082,53.16151,
2.369406,53.80335,
2.387969,53.87234,
2.406432,54.16033,
2.424967,53.95228,
2.443254,54.68634,
2.462318,52.4527,
2.481215,52.91872,
2.49946,54.80925,
2.517698,54.83297,
2.536082,54.39305,
2.554537,54.18674,
2.573133,53.77327,
2.591585,54.19555,
2.610081,54.06692,
2.628798,53.42765,
2.647483,53.51828,
2.666017,53.95374,
2.690899,40.18953,
2.714339,42.66265,
2.76659,19.13835,
2.785896,51.79738,
2.805202,51.7971,
2.824208,52.61663,
2.843217,52.60444,
2.861576,54.47067,
2.879835,54.76692,
2.898347,54.019,
2.916874,53.97529,
2.935468,53.78022,
2.953544,55.32258,
2.971686,55.12009,
2.989643,55.68891,
3.008094,54.19819,
3.026236,55.12101,
3.044462,54.86516,
3.062471,55.52996,
3.081305,53.09463,
3.099627,54.57978,
3.11738,56.3282,
3.135461,55.30637,
3.153616,55.08184,
3.171439,56.10603,
3.189506,55.35138,
3.207364,55.997,
3.225319,55.69294,
3.24302,56.49684,
3.260918,55.87123,
3.278774,56.0014,
3.296536,56.30249,
3.314641,55.23063,
3.332345,56.48727,
3.350251,55.84719,
3.367764,57.10045,
3.385471,56.47292,
3.403368,55.87592,
3.420613,57.98917,
3.437974,57.59772,
3.455349,57.55428,
3.472579,58.03796,
3.490058,57.21185,
3.507936,55.93592,
3.525486,56.98038,
3.542751,57.92131,
3.560311,56.94762,
3.577636,57.72072,
3.595258,56.74501,
3.612774,57.09001,
3.629929,58.29237,
3.661248,31.9294,
3.69768,27.4487,
3.735831,26.21142,
3.773071,26.85335,
3.809846,27.19231,
3.845165,28.31273,
3.880876,28.00328,
3.916007,28.46448,
3.950001,29.41748,
3.987057,26.98604,
4.024162,26.94996,
4.062892,25.81991,
4.095216,30.93657,
4.126829,31.63335,
4.145534,53.46165,
4.164931,51.55328,
4.183705,53.2663,
4.201809,55.23398,
4.22013,54.58366,
4.238677,53.91707,
4.256845,55.04334,
4.275195,54.49474,
4.292428,58.0282,
4.310394,55.661,
4.327111,59.8197,
4.344835,56.41909,
4.362193,57.61065,
4.378543,61.16357,
4.396,57.28068,
4.413115,58.43169,
4.430813,56.50132,
4.447359,60.44051,
4.464964,56.80044,
4.482707,56.36023,
4.499227,60.53415,
4.516682,57.28789,
4.534497,56.13184,
4.551348,59.34649,
4.567616,61.47112,
4.583874,61.50515,
4.600207,61.22762,
4.61731,58.46926,
4.634659,57.63955,
4.651787,58.38462,
4.669376,56.85178,
4.687421,55.41669,
4.70466,58.01003,
4.722686,55.47634,
4.740204,57.08121,
4.757644,57.34175,
4.775197,56.96901,
4.791971,59.61821,
4.808584,60.19094,
4.826402,56.12459,
4.843106,59.86591,
4.860952,56.03402,
4.877411,60.75554,
4.894641,58.04033,
4.911924,57.86134,
4.929234,57.7684,
4.945957,59.79967,
4.963217,57.93641,
4.980926,56.46975,
4.998215,57.83756,
5.01474,60.51804,
5.032395,56.63926,
5.05584,42.65229,
5.0772,46.81735,
5.115749,25.94121,
5.145837,33.2354,
5.16412,54.69502,
5.182801,53.53202,
5.201152,54.49089,
5.218135,58.88379,
5.236372,54.83178,
5.253424,58.64585,
5.271645,54.88385,
5.289553,55.84032,
5.308384,53.10308,
5.326414,55.46189,
5.344069,56.6444,
5.360914,59.36338,
5.377969,58.63246,
5.395419,57.30626,
5.413055,56.70348,
5.429509,60.77402,
5.446046,60.47156,
5.463477,57.36807,
5.480321,59.36726,
5.497076,59.68761,
5.514687,56.77978,
5.532098,57.43695,
5.548676,60.322,
5.565403,59.77928,
5.582674,57.90455,
5.599597,59.08944,
5.617239,56.68419,
5.633579,61.19728,
5.650946,57.58211,
5.668305,57.60602,
5.685613,57.77708,
5.702918,57.78709,
5.720384,57.25214,
5.737713,57.7084,
5.754885,58.23399,
5.772158,57.89349,
5.789234,58.56345,
5.806474,58.00261,
5.822432,62.66569,
5.839712,57.87069,
5.856521,59.49054,
5.873814,57.82685,
5.891015,58.13819,
5.908016,58.82007,
5.92551,57.15952,
5.941681,61.84138,
5.958696,58.76925,
5.975911,58.09124,
5.993237,57.71607,
6.01107,56.07706,
6.028171,58.47442,
6.045194,58.74576,
6.062136,59.02318,
6.084612,44.4911,
6.106753,45.1659,
6.14345,27.25048,
6.174212,32.50668,
6.191784,56.91034,
6.209361,56.89318,
6.227692,54.55269,
6.245112,57.40496,
6.261513,60.97003,
6.278791,57.87909,
6.296504,56.45346,
6.312962,60.76258,
6.330797,56.06953,
6.348662,55.97599,
6.364967,61.33012,
6.382612,56.67199,
6.399827,58.09023,
6.415859,62.37408,
6.431814,62.67746,
6.448099,61.40808,
6.464283,61.78867,
6.48028,62.51055,
6.497573,57.82585,
6.514781,58.11554,
6.531795,58.77238,
6.547868,62.21536,
6.563794,62.79237,
6.581376,56.87635,
6.598212,59.39689,
6.61498,59.63635,
6.631738,59.67511,
6.648937,58.1409,
6.666313,57.55064,
6.682668,61.143,
6.699202,60.48325,
6.716419,58.08045,
6.735025,53.74667,
