,FPS
0,50.00002,
0.01999999,50.00002,
0.0680765,20.80018,
0.07455789,154.2877,
0.07728569,366.5959,
0.08014949,349.1859,
0.08273119,387.3422,
0.08530989,387.7924,
0.08760199,436.2813,
0.08991829,431.722,
0.09227889,423.6222,
0.0947888,398.4212,
0.09722749,410.055,
0.09941819,456.476,
0.101591,460.235,
0.1037997,452.7546,
0.1059673,461.3408,
0.1083607,417.8152,
0.1105249,462.0644,
0.1128091,437.7904,
0.1149955,457.3725,
0.1175512,391.2827,
0.1199858,410.7448,
0.1221925,453.1647,
0.1244413,444.6826,
0.126674,447.8877,
0.1290795,415.7142,
0.131557,403.6324,
0.1339616,415.8698,
0.1362773,431.8343,
0.1385668,436.7769,
0.1407687,454.1534,
0.1432602,401.364,
0.1461712,343.5248,
0.1491614,334.4258,
0.151583,412.9503,
0.1539288,426.2942,
0.1561948,441.3062,
0.1584859,436.4716,
0.1607689,438.0201,
0.1632195,408.0629,
0.1656158,417.3098,
0.1679184,434.2916,
0.1703227,415.9213,
0.1726752,425.0807,
0.1749833,433.2569,
0.1774696,402.2037,
0.1799777,398.7083,
0.1821723,455.6638,
0.1844342,442.1066,
0.1865937,463.0696,
0.1888682,439.6577,
0.1909942,470.3655,
0.1931609,461.5324,
0.1953977,447.0661,
0.1975836,457.4778,
0.1998065,449.8637,
0.201989,458.1893,
0.204102,473.2617,
0.2062097,474.4502,
0.2083432,468.7142,
0.2106219,438.8456,
0.2129322,432.8449,
0.2150778,466.0702,
0.2179365,349.8091,
0.2209047,336.9048,
0.2231391,447.5468,
0.2253576,450.7546,
0.2278819,396.1497,
0.2301453,441.8132,
0.2325134,422.2798,
0.2347998,437.3685,
0.2372488,408.3298,
0.2395085,442.5364,
0.2418737,422.7972,
0.2446068,365.8849,
0.2471749,389.3932,
0.2494994,430.2006,
0.251761,442.1649,
0.2540981,427.8801,
0.2565765,403.4859,
0.2590798,399.4735,
0.2616244,392.989,
0.2639817,424.2131,
0.266269,437.1978,
0.2688089,393.7159,
0.2710913,438.1357,
0.2735115,413.1885,
0.2759464,410.6946,
0.2783671,413.1039,
0.2808103,409.2986,
0.2831615,425.3152,
0.2854721,432.7879,
0.2879005,411.7935,
0.2903576,406.9838,
0.2935201,316.2055,
0.296782,306.57,
0.2991992,413.7021,
0.3014937,435.8246,
0.3040196,395.8985,
0.3063962,420.7689,
0.3087995,416.0942,
0.3111856,419.0945,
0.3134116,449.2365,
0.3157415,429.2023,
0.317984,445.9317,
0.3202518,440.9559,
0.3231066,350.2876,
0.3254098,434.178,
0.3279449,394.4621,
0.3302526,433.3314,
0.3324699,450.9995,
0.3347746,433.895,
0.3370436,440.7232,
0.3393558,432.4881,
0.3416016,445.276,
0.3441201,397.0614,
0.3463856,441.4042,
0.3486126,449.0349,
0.3509368,430.2557,
0.3532996,423.2258,
0.3556165,431.6111,
0.3579632,426.1307,
0.3602071,445.6529,
0.3628307,381.1561,
0.3649682,467.8362,
0.3673082,427.3502,
0.3695169,452.7546,
0.371688,460.5954,
0.374045,424.2692,
0.3763379,436.1277,
0.3787004,423.2804,
0.3811013,416.5105,
0.3835078,415.5416,
0.3858575,425.5871,
0.3882228,422.7783,
0.3905019,438.7705,
0.3927157,451.7112,
0.3950587,426.8034,
0.3974044,426.3122,
0.3998342,411.557,
0.40208,445.2746,
0.4044647,419.3398,
0.4067494,437.6954,
0.4092208,404.6289,
0.411777,391.2056,
0.4141632,419.0758,
0.4167198,391.1449,
0.4190351,431.9096,
0.4214825,408.597,
0.4239864,399.3763,
0.4263458,423.8372,
0.4287288,419.6391,
0.4311035,421.1054,
0.4334662,423.2449,
0.4356796,451.7936,
0.4379824,434.2541,
0.4409129,341.238,
0.4440562,318.1373,
0.4464415,419.2339,
0.4499652,283.7929,
0.4524899,396.0863,
0.4550899,384.6154,
0.4575496,406.5535,
0.4599259,420.8228,
0.4626067,373.0225,
0.4651048,400.3052,
0.467477,421.5494,
0.4698072,429.1475,
0.4721451,427.7336,
0.4744898,426.4939,
0.4769792,401.7034,
0.4797054,366.8113,
0.4821671,406.2234,
0.4848987,366.0852,
0.4878199,342.3257,
0.490332,398.0728,
0.4930955,361.8601,
0.495942,351.3087,
0.4985731,380.069,
0.5009719,416.8747,
0.5036005,380.4307,
0.5059132,432.3953,
0.5081661,443.8727,
0.5105084,426.93,
0.512831,430.5524,
0.5149938,462.3641,
0.5172942,434.7062,
0.5202119,342.7364,
0.5231265,343.0997,
0.5258642,365.2703,
0.5282872,412.7112,
0.530712,412.4048,
0.5330775,422.7441,
0.5352541,459.4318,
0.5375104,443.2036,
0.5400918,387.3869,
0.5424693,420.6096,
0.5450193,392.1569,
0.5475961,388.0782,
0.5501226,395.8052,
0.5525116,418.5848,
0.5552191,369.3448,
0.5580336,355.3022,
0.5604998,405.4823,
0.563357,349.993,
0.565685,429.5537,
0.5678769,456.2251,
0.5701697,436.1479,
0.5729011,366.1128,
0.575241,427.3683,
0.5778226,387.3571,
0.5801886,422.6542,
0.5826693,403.1113,
0.5850538,419.3759,
0.5875707,397.3141,
0.5900691,400.2564,
0.592578,398.581,
0.5951637,386.7425,
0.5984735,302.1331,
0.6015692,323.0281,
0.6040579,401.8166,
0.6063779,431.035,
0.6088688,401.4611,
0.6114232,391.4813,
0.6139224,400.1282,
0.6163677,408.9474,
0.6190586,371.6227,
0.6217152,376.4214,
0.6242827,389.4835,
0.6266543,421.6565,
0.6290226,422.2444,
0.6312403,450.9174,
0.6335592,431.2392,
0.635916,424.3036,
0.6381774,442.2036,
0.6403851,452.961,
0.6425915,453.2258,
0.6449148,430.4224,
0.6473061,418.1829,
0.6497417,410.5763,
0.6525354,357.9482,
0.6551224,386.5486,
0.6578263,369.8356,
0.6604906,375.3331,
0.6632468,362.8183,
0.6658073,390.5495,
0.6685787,360.8284,
0.6711046,395.8985,
0.6736604,391.2664,
0.6762908,380.1703,
0.6790088,367.9178,
0.6816842,373.7763,
0.6842442,390.6241,
0.6868234,387.7179,
0.6895682,364.3254,
0.692072,399.3921,
0.6947275,376.5771,
0.697311,387.0724,
0.7001617,350.7908,
0.7026873,395.9452,
0.7052422,391.4053,
0.7079417,370.4384,
0.7107328,358.2817,
0.7134321,370.4666,
0.7166728,308.575,
0.7194916,354.761,
0.7220539,390.2752,
0.7246362,387.2508,
0.7274256,358.5002,
0.73007,378.1584,
0.7326873,382.0725,
0.7351672,403.2426,
0.7376704,399.4882,
0.7401203,408.1798,
0.7427065,386.6683,
0.7452252,397.0302,
0.7481201,345.4345,
0.750646,395.8985,
0.7533972,363.4781,
0.7559969,384.6594,
0.7590883,323.4783,
0.7625729,286.9768,
0.7653546,359.4929,
0.7679264,388.8321,
0.7704977,388.9082,
0.7731851,372.1078,
0.7758603,373.8031,
0.7791918,300.1653,
0.782005,355.4669,
0.7846459,378.6586,
0.7874225,360.1534,
0.7899243,399.7122,
0.7925116,386.5031,
0.7953175,356.3915,
0.7981281,355.7958,
0.8006489,396.6998,
0.803211,390.3054,
