,FPS
0,50.00002,
0.01999999,50.00002,
0.1000659,12.48971,
0.1094306,106.784,
0.1136603,236.4231,
0.1179015,235.7824,
0.1219488,247.0783,
0.1259963,247.0662,
0.1302849,233.1764,
0.1344376,240.8072,
0.1384609,248.5522,
0.1425018,247.4695,
0.1466103,243.3976,
0.1505431,254.2721,
0.1543813,260.5387,
0.1586388,234.8794,
0.1625213,257.5662,
0.1662995,264.6761,
0.1705054,237.7615,
0.1745292,248.5211,
0.1786003,245.6341,
0.1829644,229.1422,
0.1870379,245.4888,
0.191317,233.6942,
0.1959073,217.8507,
0.200093,238.9086,
0.2048102,211.9899,
0.2093905,218.3263,
0.213199,262.5708,
0.2170061,262.6671,
0.2207435,267.5656,
0.2246704,254.6538,
0.2284643,263.5811,
0.2322459,264.438,
0.2359417,270.5776,
0.2398828,253.7363,
0.2436739,263.7757,
0.2474095,267.6945,
0.25108,272.4424,
0.2549097,261.1172,
0.2593794,223.7287,
0.2636151,236.0885,
0.2678167,238.0045,
0.2720175,238.0499,
0.2761238,243.5283,
0.2800837,252.5317,
0.284043,252.5701,
0.287988,253.4852,
0.2923258,230.5317,
0.2964584,241.9782,
0.3005425,244.8521,
0.304784,235.7658,
0.3091554,228.7596,
0.3132679,243.1611,
0.3173558,244.6241,
0.3214614,243.5699,
0.3259243,224.0697,
0.3308191,204.2982,
0.335341,221.1462,
0.3394668,242.3772,
0.343693,236.6193,
0.3478896,238.2878,
0.3520046,243.0137,
0.3566706,214.3163,
0.3607131,247.3715,
0.365372,214.6429,
0.3695871,237.2422,
0.3745974,199.589,
0.3783563,266.0352,
0.3820394,271.5104,
0.3858015,265.8088,
0.3900025,238.0386,
0.3938549,259.5783,
0.3976219,265.4633,
0.401498,257.9914,
0.4057408,235.6934,
0.4098292,244.5945,
0.4138377,249.4701,
0.4180406,237.9307,
0.4217157,272.1015,
0.4258548,241.5983,
0.4298922,247.6845,
0.4337609,258.4847,
0.437661,256.4037,
0.4416906,248.1632,
0.4458331,241.4004,
0.4497023,258.4511,
0.4536084,256.0098,
0.4575787,251.8705,
0.4613899,262.3843,
0.4656349,235.5714,
0.469506,258.3243,
0.4735706,246.0268,
0.4775711,249.9686,
0.4813794,262.5845,
0.485057,271.9164,
0.4886621,277.3847,
0.4924886,261.3358,
0.4966815,238.4984,
0.5003984,269.0414,
0.5040363,274.8836,
0.5078521,262.0681,
0.5118825,248.1144,
0.5160543,239.7048,
0.5201093,246.609,
0.5245438,225.5048,
0.5286197,245.3446,
0.5326814,246.2024,
0.5368906,237.5746,
0.5415543,214.4221,
0.5456391,244.81,
0.5497143,245.3868,
0.5536828,251.9843,
0.5579581,233.9018,
0.5619135,252.819,
0.5659611,247.0597,
0.5700184,246.4694,
0.5741907,239.676,
0.5783646,239.584,
0.5829294,219.0678,
0.5878198,204.4823,
0.5918476,248.2745,
0.5960437,238.3164,
0.6001911,241.115,
0.6043728,239.137,
0.6084889,242.9484,
0.6124829,250.3757,
0.6166177,241.8497,
0.6207352,242.8656,
0.6249866,235.2169,
0.6290178,248.0651,
0.6330011,251.0483,
0.6372416,235.821,
0.6413646,242.5417,
0.6453765,249.2586,
0.6494858,243.3506,
0.6535057,248.7621,
0.6576208,243.0078,
0.6616827,246.1899,
0.6656052,254.9395,
0.6695096,256.1212,
0.6736361,242.336,
0.6777647,242.2129,
0.6817649,249.9876,
0.6859242,240.4252,
0.6902024,233.743,
0.6941372,254.1425,
0.6980667,254.4853,
0.7014414,296.3224,
0.7047703,300.3998,
0.7085045,267.7951,
0.7118766,296.551,
0.7154289,281.5075,
0.7188372,293.4016,
0.7222065,296.7979,
0.7258389,275.2997,
0.7293826,282.1909,
0.7327108,300.4631,
0.7361385,291.7408,
0.7398267,271.1349,
0.7431713,298.9894,
0.7465261,298.0806,
0.7499097,295.543,
0.7532998,294.9765,
0.756781,287.2572,
0.760441,273.2242,
0.7641395,270.38,
0.7675555,292.74,
0.770992,290.9937,
0.7744587,288.4586,
0.777948,286.5905,
0.7814721,283.7604,
0.7848487,296.1558,
0.7882691,292.3634,
0.7920644,263.4841,
0.7956485,279.0102,
0.7990101,297.4774,
0.8023602,298.498,
0.8057306,296.7012,
0.8092045,287.8608,
0.8127486,282.1588,
0.8166848,254.0524,
0.8204366,266.5387,
0.8238802,290.3937,
0.827327,290.1244,
0.830576,307.7869,
0.8338931,301.4683,
0.837205,301.941,
0.8406293,292.0306,
0.8439762,298.7837,
0.8472331,307.0409,
0.8504513,310.7323,
0.8536967,308.129,
0.8572336,282.7331,
0.8605873,298.1782,
0.8639605,296.4544,
0.8673358,296.2702,
0.8706923,297.9289,
0.8741547,288.8175,
0.877566,293.1432,
0.8809034,299.6344,
0.8841607,307.0028,
0.8875672,293.5566,
0.8912042,274.9516,
0.8945872,295.5956,
0.8980075,292.3719,
0.9012706,306.4575,
0.9047638,286.2701,
0.9082694,285.258,
0.9115194,307.6923,
0.9147788,306.8053,
0.9180937,301.668,
0.9222631,239.8426,
0.926283,248.7625,
0.9295976,301.6957,
0.9331405,282.2541,
0.9365736,291.282,
0.9400694,286.0577,
0.9437071,274.8991,
0.947219,284.7463,
0.950613,294.6371,
0.9542174,277.4387,
0.9579248,269.731,
0.9613117,295.2554,
0.9647705,289.1175,
0.9682466,287.6789,
0.9716301,295.5517,
0.9753998,265.2731,
0.9788776,287.5382,
0.982221,299.0965,
0.9859272,269.8181,
0.9894281,285.6408,
0.9928107,295.6309,
0.9961796,296.8329,
0.999451,305.6795,
1.002991,282.4858,
1.006787,263.4212,
1.010127,299.4462,
1.013475,298.623,
1.017033,281.12,
1.020397,297.2568,
1.024013,276.5177,
1.027515,285.5755,
1.030905,294.9506,
1.034349,290.402,
1.037779,291.5371,
1.041498,268.8748,
1.04502,283.9619,
1.048436,292.7145,
1.051709,305.5577,
1.055025,301.5591,
1.058478,289.6035,
1.061719,308.5183,
1.065223,285.3555,
1.068605,295.7003,
1.071859,307.2856,
1.075245,295.4211,
1.078506,306.6073,
1.083124,216.5301,
1.086602,287.513,
1.090008,293.6684,
1.093469,288.934,
1.097506,247.7089,
1.100983,287.5464,
1.104376,294.7153,
1.107829,289.6035,
1.111272,290.4612,
1.114846,279.783,
1.118133,304.2383,
1.121334,312.4702,
1.124659,300.707,
1.128053,294.6199,
1.131356,302.8196,
1.13467,301.7228,
1.138168,285.8283,
1.141541,296.4718,
1.144918,296.1912,
1.148235,301.4045,
1.151437,312.3146,
1.154621,314.1592,
1.157989,296.8416,
1.161329,299.4551,
1.164542,311.2257,
1.167792,307.6923,
1.171046,307.2669,
1.17444,294.6464,
1.177802,297.4504,
1.1811,303.2419,
1.184513,293.0062,
1.187831,301.3678,
1.191539,269.6583,
1.195025,286.9191,
1.19841,295.3599,
1.201677,306.1477,
1.204898,310.3858,
1.208648,266.709,
1.211947,303.1501,
1.215374,291.7577,
1.218735,297.557,
1.222029,303.5916,
1.225556,283.4788,
1.229029,287.9683,
1.23236,300.1653,
1.235674,301.7777,
1.23947,263.4561,
