,FPS
0,50.00002,
0.01999999,50.00002,
0.06909819,20.36735,
0.07831039,108.5517,
0.08352709,191.692,
0.08755369,248.3484,
0.09119779,274.4164,
0.09449979,302.8469,
0.09797419,287.8191,
0.1015884,276.6863,
0.1051144,283.6075,
0.1086982,279.0339,
0.1121336,291.0867,
0.1154434,302.1331,
0.1189517,285.0385,
0.1224506,285.804,
0.1258685,292.5774,
0.1291612,303.702,
0.1326285,288.4091,
0.1369655,230.5739,
0.1404806,284.4869,
0.1442346,266.3828,
0.1477793,282.1114,
0.1513768,277.9704,
0.1551065,268.1182,
0.1585484,290.5372,
0.1619896,290.5964,
0.1656154,275.8011,
0.1691289,284.6165,
0.1725391,293.2382,
0.1761598,276.1898,
0.179628,288.3336,
0.183417,263.9217,
0.1875628,241.2081,
0.1912879,268.4492,
0.1946424,298.107,
0.1980273,295.4297,
0.2013626,299.8228,
0.2048508,286.6813,
0.2083917,282.414,
0.2116343,308.3943,
0.2148683,309.2146,
0.2184694,277.6931,
0.221763,303.619,
0.2251751,293.0744,
0.2285673,294.7941,
0.2319825,292.8086,
0.2354332,289.7961,
0.2390185,278.917,
0.2423273,302.2243,
0.2456388,301.9779,
0.2489536,301.6771,
0.2534254,223.6237,
0.2567616,299.7426,
0.2601801,292.5258,
0.2634049,310.0966,
0.2668091,293.7546,
0.2700059,312.8131,
0.2733602,298.1247,
0.2765267,315.8064,
0.2796671,318.4302,
0.2827919,320.0211,
0.2862164,292.0131,
0.2893744,316.6561,
0.2933297,252.8253,
0.2972531,254.8811,
0.3007585,285.2742,
0.3062122,183.3618,
0.3096307,292.5258,
0.3130226,294.82,
0.3165325,284.9084,
0.3198625,300.3,
0.3230037,318.3498,
0.3261966,313.1949,
0.3293233,319.826,
0.3329271,277.485,
0.3362315,302.6268,
0.3395761,298.9894,
0.3429898,292.9375,
0.3464139,292.0475,
0.3497532,299.464,
0.3540937,230.3884,
0.357318,310.1443,
0.3615168,238.1636,
0.3648604,299.0787,
0.3681117,307.5689,
0.3713166,312.0226,
0.3745329,310.9164,
0.3779472,292.8858,
0.3816902,267.1649,
0.3855704,257.7191,
0.3903365,209.8152,
0.3939756,274.7931,
0.3976174,274.5894,
0.4016217,249.7314,
0.40586,235.9436,
0.4101774,231.6211,
0.4141046,254.6341,
0.4179102,262.7708,
0.4215576,274.1679,
0.4252749,269.0127,
0.4300028,211.5102,
0.4335651,280.718,
0.4371818,276.495,
0.4405188,299.67,
0.4440499,283.1983,
0.44829,235.8435,
0.4517772,286.7628,
0.4549489,315.2885,
0.4582349,304.3209,
0.4613623,319.7549,
0.4645418,314.5149,
0.4677713,309.6455,
0.4710626,303.8308,
0.474226,316.1156,
0.4773916,315.8962,
0.4805348,318.1474,
0.4839711,291.0105,
0.4873598,295.0986,
0.4920487,213.2695,
0.4957626,269.2585,
0.4992394,287.6208,
0.5028176,279.4705,
0.5063679,281.666,
0.5096099,308.4516,
0.5128751,306.26,
0.517364,222.7719,
0.5214665,243.7537,
0.5250255,280.9778,
0.528717,270.8923,
0.5322184,285.6004,
0.5361716,252.9594,
0.539788,276.5183,
0.5433467,281.0013,
0.5469303,279.0493,
0.5509531,248.5829,
0.5546984,267.0012,
0.5581535,289.4276,
0.5618352,271.6134,
0.5652779,290.4696,
0.5687455,288.3843,
0.5722544,284.9896,
0.5754703,310.9548,
0.578686,310.974,
0.5819165,309.5497,
0.5854568,282.462,
0.5886444,313.7157,
0.5918941,307.7205,
0.5966185,211.6672,
0.6004895,258.331,
0.604224,267.7738,
0.6080916,258.5581,
0.6117151,275.9764,
0.6154797,265.6321,
0.6192602,264.5154,
0.6228909,275.4292,
0.6265119,276.1665,
0.6308176,232.2504,
0.6351568,230.4572,
0.6398423,213.4243,
0.6435621,268.8318,
0.647072,284.9084,
0.6506958,275.9532,
0.6544001,269.9565,
0.6579812,279.2443,
0.661712,268.0388,
0.6654138,270.1389,
0.6691361,268.6511,
0.6728208,271.3925,
0.6765134,270.8117,
0.6800328,284.1397,
0.6840698,247.7085,
0.687992,254.9589,
0.6917312,267.4373,
0.6953671,275.0346,
0.6992438,257.9513,
0.7030046,265.9009,
0.706676,272.3756,
0.7104728,263.3799,
0.7140022,283.3342,
0.7179503,253.2863,
0.7217828,260.9265,
0.7254839,270.1901,
0.729112,275.6261,
0.7333975,233.3449,
0.7369994,277.6313,
0.7406256,275.771,
0.7446309,249.6692,
0.7489221,233.0351,
0.7531892,234.3513,
0.7569683,264.6131,
0.760677,269.6361,
0.7654608,209.0388,
0.7694265,252.1626,
0.7729452,284.1958,
0.7766809,267.6874,
0.7805131,260.9467,
0.7842389,268.3987,
0.7877913,281.4997,
0.7909728,314.3174,
0.7940456,325.4357,
0.7971521,321.9059,
0.800566,292.9205,
0.8038931,300.5616,
0.807308,292.8347,
0.8104298,320.3276,
0.8134848,327.3327,
0.8169198,291.1203,
0.8199812,326.6485,
0.8233834,293.9271,
0.8264788,323.0599,
0.8295723,323.259,
0.8330192,290.1155,
0.8361005,324.5384,
0.8391006,333.3223,
0.8421915,323.5302,
0.8452491,327.0543,
0.8483872,318.6639,
0.8515551,315.6666,
0.8554452,257.0627,
0.8590827,274.9141,
0.8631905,243.4392,
0.8667982,277.1852,
0.8699186,320.4716,
0.8729744,327.2462,
0.8759861,332.0385,
0.8790706,324.2014,
0.8821914,320.4309,
0.8856827,286.4264,
0.8887186,329.3918,
0.8918576,318.5726,
0.8949087,327.7508,
0.897961,327.6215,
0.9011355,315.0106,
0.9043921,307.0683,
0.9074262,329.5872,
0.911396,251.9019,
0.9146651,305.8948,
0.9180333,296.8941,
0.9212401,311.8378,
0.9243926,317.2084,
0.9276251,309.3577,
0.9306131,334.6725,
0.9338361,310.2698,
0.9368961,326.7975,
0.9399726,325.0444,
0.9429902,331.3889,
0.9461571,315.7668,
0.9495972,290.6892,
0.9531352,282.6453,
0.9570022,258.5984,
0.96051,285.0788,
0.9636666,316.7968,
0.9668998,309.2912,
0.9699299,330.0219,
0.9741176,238.7946,
0.9772822,315.9952,
0.9803805,322.7577,
0.9836325,307.5032,
0.9867997,315.7365,
0.9898132,331.8401,
0.9928574,328.4931,
0.9958451,334.7058,
0.9990283,314.1494,
1.002095,326.1043,
1.006042,253.3636,
1.00928,308.8418,
1.012412,319.2543,
1.015507,323.0392,
1.018661,317.068,
1.021779,320.7899,
1.025069,303.9611,
1.028536,288.4002,
1.031605,325.8708,
1.035762,240.5293,
1.038747,335.0085,
1.041752,332.7784,
1.044765,331.9283,
1.047883,320.677,
1.050951,325.977,
1.053949,333.5453,
1.057052,322.2683,
1.060121,325.8603,
1.063314,313.2144,
1.066598,304.4325,
1.069709,321.5025,
1.073143,291.1966,
1.076186,328.5804,
1.079294,321.8229,
1.082554,306.6633,
1.085776,310.4343,
1.088765,334.5035,
1.091756,334.3363,
1.095049,303.7209,
1.098226,314.752,
1.101543,301.4683,
1.104687,318.0965,
1.107705,331.3454,
1.110796,323.5302,
1.11378,335.0984,
1.116883,322.2065,
