,FPS
0,50.00002,
0.01999999,50.00002,
0.07026279,19.89543,
0.08029089,99.71976,
0.08652289,160.4621,
0.09160449,196.7885,
0.09742969,171.668,
0.1033163,169.8773,
0.1082641,202.1099,
0.1131656,204.0194,
0.1183361,193.4049,
0.1234458,195.7062,
0.1283615,203.4297,
0.1343905,165.8651,
0.1394547,197.4645,
0.1454537,166.6944,
0.1506058,194.0957,
0.1556734,197.332,
0.1608323,193.8398,
0.1682927,134.041,
0.1735431,190.4618,
0.1796973,162.4906,
0.1856197,168.8505,
0.1907924,193.3228,
0.1958575,197.4294,
0.2005511,213.056,
0.2054494,204.1525,
0.2104322,200.6903,
0.215662,191.212,
0.2212588,178.6734,
0.2262897,198.7718,
0.2312952,199.78,
0.2361488,206.0327,
0.2425138,157.1093,
0.2472862,209.5379,
0.2518191,220.6096,
0.2566442,207.2496,
0.2613298,213.4198,
0.2660649,211.1886,
0.2709767,203.5914,
0.2761956,191.6113,
0.2813129,195.4157,
0.2859926,213.6887,
0.2908636,205.2968,
0.2957928,202.8726,
0.3005387,210.7083,
0.3053462,208.0081,
0.3101818,206.7995,
0.3149586,209.3452,
0.3195808,216.3475,
0.3247744,192.5446,
0.3297259,201.9589,
0.334552,207.2067,
0.3398502,188.7433,
0.3446985,206.2579,
0.3493831,213.4653,
0.3555812,161.3398,
0.3610919,181.4651,
0.3673499,159.7955,
0.373161,172.0845,
0.3788146,176.8785,
0.3852475,155.4509,
0.3909221,176.2238,
0.3961217,192.3226,
0.4013904,189.8001,
0.4069809,178.8747,
0.412497,181.2875,
0.4179899,182.0532,
0.4237342,174.0858,
0.4291141,185.8769,
0.4341745,197.613,
0.4401729,166.711,
0.4450225,206.2027,
0.4501736,194.1334,
0.4553557,192.9719,
0.4605066,194.1408,
0.4662571,173.8978,
0.4727198,154.7341,
0.4779291,191.9642,
0.4829854,197.7731,
0.4881418,193.9338,
0.4934129,189.7139,
0.4987192,188.4552,
0.503823,195.9323,
0.5088697,198.1494,
0.5138449,200.997,
0.5184808,215.7079,
0.5235266,198.1844,
0.5284533,202.9756,
0.5339656,181.4127,
0.5403185,157.4083,
0.5468328,153.5084,
0.5531792,157.5696,
0.5598254,150.462,
0.5652603,183.9958,
0.5706319,186.1643,
0.5761929,179.8238,
0.5815189,187.7582,
0.586978,183.1804,
0.5925613,179.1054,
0.5980565,181.9771,
0.6036414,179.0543,
0.6105463,144.8246,
0.6160169,182.7953,
0.6211755,193.8509,
0.6267235,180.2453,
0.6318331,195.71,
0.6381901,157.3069,
0.6435456,186.724,
0.6487842,190.8908,
0.6540608,189.5159,
0.6597402,176.0749,
0.6660204,159.2306,
0.6719013,170.0421,
0.6785347,150.7522,
0.684023,182.2058,
0.689487,183.0163,
0.6950138,180.9365,
0.7014031,156.5117,
0.7069581,180.0179,
0.7121201,193.7235,
0.7186232,153.7727,
0.7237149,196.398,
0.7280967,228.2169,
0.7326532,219.4665,
0.7382155,179.7819,
0.7439734,173.6744,
0.7484394,223.914,
0.7541383,175.4724,
0.7587231,218.112,
0.7642564,180.724,
0.7699003,177.1825,
0.7746088,212.3817,
0.7799919,185.7666,
0.7847857,208.6028,
0.7895579,209.5469,
0.7940801,221.1313,
0.7997461,176.4913,
0.8043588,216.7928,
0.8089566,217.4955,
0.8146666,175.1312,
0.8190724,226.9737,
0.8239614,204.5407,
0.8296374,176.1804,
0.8342497,216.8115,
0.8389908,210.9215,
0.8438134,207.3571,
0.8491451,187.5576,
0.8559477,147.0026,
0.8605759,216.0666,
0.8651524,218.5075,
0.8697552,217.2591,
0.8749086,194.0466,
0.8801397,191.1646,
0.8856399,181.8114,
0.8914664,171.6298,
0.8960937,216.1086,
0.900625,220.6872,
0.9054395,207.706,
0.9101474,212.4089,
0.9146604,221.582,
0.9192193,219.3511,
0.9242482,198.8507,
0.9287867,220.3371,
0.9334045,216.5533,
0.9378409,225.4079,
0.9425632,211.7612,
0.9471514,217.9503,
0.9515992,224.8304,
0.9563687,209.6655,
0.9609101,220.1965,
0.9655009,217.8268,
0.9699709,223.7138,
0.9748509,204.9179,
0.9792583,226.8913,
0.9837665,221.8181,
0.9884983,211.3359,
0.9930601,219.2118,
0.9985286,182.8654,
1.002996,223.854,
1.007535,220.3224,
1.012954,184.5258,
1.018428,182.6817,
1.024517,164.2359,
1.029906,185.5529,
1.034614,212.4226,
1.040011,185.271,
1.045238,191.3326,
1.049768,220.7166,
1.054755,200.5332,
1.05974,200.5859,
1.064375,215.7729,
1.07006,175.9108,
1.075671,178.212,
1.08048,207.9435,
1.08525,209.6216,
1.089919,214.1878,
1.094548,216.0292,
1.099072,221.0384,
1.103685,216.7785,
1.108631,202.1837,
1.114262,177.6135,
1.118835,218.6463,
1.12357,211.2154,
1.129286,174.9291,
1.133881,217.6471,
1.139829,168.1293,
1.145422,178.7886,
1.15004,216.5344,
1.154523,223.085,
1.159244,211.7835,
1.164032,208.8906,
1.1686,218.8901,
1.173275,213.9128,
1.178866,178.8589,
1.18398,195.5378,
1.188528,219.8819,
1.193467,202.4497,
1.197936,223.7787,
1.2023,229.1735,
1.208397,164.0017,
1.213976,179.2339,
1.219598,177.8981,
1.22539,172.631,
1.230871,182.455,
1.236468,178.6736,
1.242393,168.7707,
1.248088,175.5803,
1.252639,219.7511,
1.257367,211.4972,
1.261837,223.7287,
1.266494,214.735,
1.270977,223.0698,
1.275733,210.2607,
1.280417,213.4792,
1.285064,215.1787,
1.289883,207.5419,
1.294558,213.9037,
1.299064,221.9116,
1.303578,221.5527,
1.308291,212.1566,
1.312928,215.6568,
1.317533,217.1458,
1.322369,206.8165,
1.328053,175.9046,
1.332873,207.4861,
1.337495,216.3753,
1.342235,210.9616,
1.346851,216.6471,
1.351308,224.3411,
1.355928,216.4736,
1.360436,221.7933,
1.36504,217.2073,
1.369624,218.1548,
1.374671,198.1572,
1.379108,225.337,
1.383807,212.8112,
1.38843,216.3379,
1.393246,207.6326,
1.39771,224.0043,
1.402495,208.9862,
1.407511,199.3662,
1.411896,228.0709,
1.417536,177.2924,
1.422095,219.3413,
1.426873,209.3101,
1.431631,210.1592,
1.436382,210.482,
1.441002,216.4314,
1.445709,212.4588,
1.450209,222.2418,
1.454744,220.5265,
1.459469,211.6269,
1.464068,217.41,
1.468622,219.5921,
1.473544,203.186,
1.478738,192.5299,
1.484401,176.5816,
1.489095,213.047,
1.494838,174.1311,
1.499483,215.2805,
1.505389,169.3166,
1.511147,173.6503,
1.515827,213.689,
1.520349,221.1704,
1.525387,198.4796,
1.530062,213.8898,
1.534675,216.7788,
1.539377,212.6662,
1.544224,206.3134,
1.548792,218.9285,
1.553384,217.7889,
1.558284,204.061,
1.562877,217.7321,
1.567382,221.9706,
1.572171,208.8031,
1.576777,217.1224,
1.581326,219.8477,
1.586021,212.9698,
1.590775,210.3669,
1.595388,216.7505,
1.600946,179.924,
1.605743,208.4768,
1.610457,212.1477,
1.615077,216.4125,
1.619672,217.6468,
1.624328,214.7674,
1.629385,197.7418,
