,FPS
0,50.00002,
0.01999999,50.00002,
0.0677838,20.9276,
0.0767859,111.0851,
0.0800395,307.3519,
0.0832154,314.8714,
0.0861288,343.2416,
0.0891307,333.1225,
0.0920089,347.4399,
0.0950628,327.4497,
0.0982796,310.8685,
0.1014222,318.2076,
0.1044023,335.559,
0.1073677,337.2228,
0.1102787,343.5248,
0.1134746,312.9005,
0.1164886,331.7848,
0.1197055,310.8589,
0.1228665,316.3551,
0.1259562,323.6564,
0.1290727,320.8724,
0.1320765,332.9118,
0.1350703,334.0237,
0.1380804,332.2151,
0.1410636,335.2099,
0.1439822,342.6307,
0.147162,314.4847,
0.1503541,313.2735,
0.1533874,329.6742,
0.1563173,341.3082,
0.1592512,340.8432,
0.1623819,319.4177,
0.1658059,292.056,
0.1694084,277.5849,
0.1729373,283.3746,
0.175807,348.4685,
0.1788587,327.6861,
0.1819328,325.2985,
0.1850091,325.0654,
0.1879631,338.5244,
0.190842,347.3552,
0.1937304,346.2125,
0.1968697,318.5424,
0.1997344,349.0762,
0.2025931,349.8091,
0.2054056,355.5555,
0.2082956,346.0215,
0.2112034,343.9024,
0.2142721,325.8708,
0.2172373,337.2454,
0.2201765,340.2285,
0.2231874,332.1268,
0.2261345,339.3164,
0.2293511,310.887,
0.2324445,323.2693,
0.2354813,329.2942,
0.2383491,348.6993,
0.2414067,327.0535,
0.2444173,332.1596,
0.2477134,303.3893,
0.2508386,319.979,
0.2538614,330.8195,
0.2568772,331.5867,
0.2598234,339.4201,
0.2637992,251.5221,
0.2673286,283.3342,
0.2701559,353.694,
0.2730527,345.2088,
0.2760839,329.9023,
0.2795715,286.7302,
0.2826198,328.0518,
0.2855292,343.7131,
0.2884355,344.0801,
0.2915028,326.0199,
0.2949511,289.9974,
0.2982653,301.7325,
0.3015785,301.8229,
0.3049088,300.2732,
0.3081242,311.0035,
0.3117821,273.3808,
0.3149364,317.0274,
0.3178574,342.3481,
0.3210005,318.1574,
0.3243994,294.2127,
0.3280287,275.5357,
0.3316448,276.541,
0.3351876,282.2626,
0.3384678,304.8593,
0.3417799,301.9229,
0.3455171,267.5803,
0.3486299,321.2537,
0.3520332,293.8329,
0.3553219,304.0711,
0.358781,289.0927,
0.3622992,284.2365,
0.3661694,258.3844,
0.3700295,259.0608,
0.373529,285.7548,
0.3767646,309.0616,
0.38032,281.2623,
0.3836485,300.4356,
0.3869692,301.1414,
0.3909716,249.85,
0.3951161,241.284,
0.3984539,299.5981,
0.4018121,297.7787,
0.4049723,316.436,
0.4080865,321.1097,
0.4111362,327.9008,
0.4148655,268.1468,
0.4181378,305.5954,
0.4221003,252.3659,
0.4257854,271.3632,
0.4289534,315.6567,
0.4318419,346.2006,
0.4346415,357.1935,
0.4376028,337.6901,
0.4403836,359.6083,
0.4434002,331.4987,
0.4464953,323.0917,
0.4494601,337.2905,
0.452384,342.0096,
0.4554416,327.0535,
0.4585048,326.4558,
0.4618509,298.8558,
0.4647818,341.1918,
0.4678487,326.0621,
0.4712261,296.0855,
0.4742826,327.1718,
0.4771553,348.1049,
0.4801225,337.0175,
0.4830676,339.5475,
0.4864931,291.9279,
0.4920482,180.0149,
0.4953892,299.3115,
0.4985809,313.3124,
0.5018805,303.0674,
0.5050863,311.9343,
0.5081213,329.4894,
0.5112699,317.6011,
0.5147125,290.4785,
0.5182161,285.4207,
0.5215056,303.9971,
0.524579,325.3727,
0.5276613,324.4332,
0.5311709,284.9326,
0.5344728,302.856,
0.5376137,318.3799,
0.5407757,316.2559,
0.5439005,320.0203,
0.5471051,312.0515,
0.5500553,338.9602,
0.5530363,335.4577,
0.5560003,337.3817,
0.5589294,341.4023,
0.5621783,307.7963,
0.5654804,302.8378,
0.5689849,285.3474,
0.5724787,286.2213,
0.5756214,318.1976,
0.5788562,309.1381,
0.5825188,273.0302,
0.5857926,305.4552,
0.5890639,305.6888,
0.5923989,299.8502,
0.5961047,269.847,
0.599559,289.4947,
0.6028761,301.4676,
0.6062191,299.1326,
0.6094112,313.2735,
0.6128231,293.092,
0.6161221,303.1221,
0.6194142,303.7576,
0.622798,295.5256,
0.6261505,298.2847,
0.6296247,287.8361,
0.6329141,304.0069,
0.6361159,312.3243,
0.6392702,317.0274,
0.6425655,303.4623,
0.6461366,280.0261,
0.6494362,303.0667,
0.652968,283.1421,
0.6562988,300.2279,
0.6595704,305.661,
0.6628111,308.575,
0.6661588,298.7128,
0.6692909,319.2746,
0.6727154,292.0131,
0.6759796,306.3544,
0.6793841,293.7283,
0.6825623,314.6439,
0.6857224,316.4459,
0.688881,316.5957,
0.6923623,287.2491,
0.6960637,270.1678,
0.6994414,296.0595,
0.7029037,288.8258,
0.7062123,302.2424,
0.7094752,306.4755,
0.7131293,273.6655,
0.7164732,299.0521,
0.719736,306.4848,
0.7229878,307.522,
0.7262251,308.8999,
0.7295345,302.1693,
0.7328,306.2321,
0.736075,305.3435,
0.7393858,302.0419,
0.7425409,316.947,
0.7457598,310.6653,
0.7490315,305.651,
0.7523481,301.514,
0.7557188,296.6744,
0.7590882,296.7886,
0.7624489,297.557,
0.7657808,300.1289,
0.7691275,298.802,
0.7722833,316.8765,
0.7757441,288.9506,
0.778665,342.3606,
0.7813985,365.8309,
0.7840818,372.6757,
0.7869479,348.9062,
0.7895637,382.2919,
0.7922157,377.0742,
0.795087,348.2742,
0.797941,350.3858,
0.8006105,374.6018,
0.8035333,342.1373,
0.8062674,365.7513,
0.8089766,369.1129,
0.8118463,348.4685,
0.8145738,366.6359,
0.8173593,359.0017,
0.8203771,331.3672,
0.823234,350.0304,
0.8259434,369.0849,
0.8288535,343.6311,
0.8316657,355.5932,
0.8343994,365.8044,
0.8370557,376.4636,
0.8397148,376.0673,
0.8425106,357.6796,
0.8453571,351.3087,
0.8480945,365.31,
0.8508083,368.4865,
0.8535772,361.1544,
0.8562501,374.1261,
0.8589197,374.5879,
0.8624032,287.0673,
0.865877,287.869,
0.8686122,365.6044,
0.8713155,369.918,
0.8740724,362.7269,
0.8769613,346.1522,
0.8797978,352.5471,
0.8825593,362.1219,
0.8852671,369.3042,
0.8880095,364.6436,
0.8906531,378.2719,
0.8933445,371.5542,
0.8961286,359.1827,
0.8990984,336.7224,
0.9019269,353.5451,
0.9046482,367.4713,
0.9074542,356.3789,
0.9101845,366.2601,
0.9131085,341.9972,
0.9158893,359.6092,
0.9186416,363.3321,
0.9214679,353.8199,
0.9242142,364.1262,
0.9269086,371.1399,
0.9299196,332.1158,
0.9327327,355.4794,
0.9354577,366.9725,
0.9382288,360.8672,
0.9409422,368.5413,
0.9437525,355.8344,
0.9467822,330.0659,
0.9496871,344.2455,
0.9524447,362.6347,
0.9552654,354.5212,
0.9580218,362.7922,
0.9608445,354.2711,
0.963689,351.5555,
0.9664499,362.2009,
0.9691835,365.8176,
0.9720593,347.7292,
0.9748048,364.2323,
0.977802,333.6446,
0.9805479,364.1797,
0.9832767,366.4617,
0.9859648,372.0096,
0.9887847,354.6227,
0.9914473,375.5728,
