,FPS
0,50.00002,
0.01999999,50.00002,
0.1066113,11.54584,
0.150317,22.88031,
0.1899959,25.20231,
0.2296013,25.24908,
0.2708955,24.21647,
0.3210435,19.94098,
0.3617267,24.58017,
0.4031535,24.13896,
0.4428812,25.17135,
0.4819324,25.60741,
0.5198593,26.36651,
0.5589084,25.60879,
0.5967005,26.46056,
0.6348135,26.23777,
0.671886,26.97417,
0.7102781,26.04703,
0.7488692,25.91271,
0.7880297,25.53593,
0.828222,24.88039,
0.8689049,24.58035,
0.9108161,23.85997,
0.9528725,23.77759,
0.9911816,26.10346,
1.026819,28.06025,
1.063569,27.21096,
1.097919,29.11233,
1.133664,27.97618,
1.167308,29.72272,
1.203143,27.90536,
1.239277,27.67523,
1.276336,26.98342,
1.312616,27.56378,
1.349134,27.38338,
1.386353,26.86865,
1.421588,28.38031,
1.45775,27.65334,
1.494223,27.41799,
1.531336,26.9443,
1.568503,26.9058,
1.605186,27.26036,
1.640948,27.96288,
1.680403,25.34539,
1.717061,27.2791,
1.754084,27.01009,
1.792419,26.08589,
1.830785,26.06454,
1.867579,27.17879,
1.905689,26.23956,
1.948713,23.24295,
1.99139,23.43166,
2.052283,16.42241,
2.108975,17.63899,
2.146588,26.58663,
2.184459,26.40522,
2.221851,26.74405,
2.25924,26.74591,
2.295259,27.76304,
2.332125,27.12504,
2.369061,27.07408,
2.406373,26.80132,
2.444224,26.41875,
2.482781,25.93576,
2.521379,25.90808,
2.560569,25.51711,
2.599828,25.47141,
2.638046,26.16623,
2.676438,26.04655,
2.713189,27.21059,
2.749551,27.50139,
2.7879,26.07589,
2.824464,27.34924,
2.862321,26.41533,
2.899461,26.92544,
2.936176,27.23652,
2.972504,27.52728,
3.010005,26.66596,
3.04668,27.26616,
3.084031,26.7734,
3.119968,27.82578,
3.157897,26.36554,
3.196286,26.04899,
3.234436,26.21266,
3.271589,26.91551,
3.30869,26.9536,
3.345921,26.85919,
3.384123,26.1763,
3.421108,27.03813,
3.458421,26.80024,
3.495354,27.07649,
3.533134,26.4691,
3.569453,27.53349,
3.606343,27.10777,
3.643521,26.89777,
3.681066,26.6345,
3.718075,27.02038,
3.754707,27.29831,
3.792359,26.55937,
3.829839,26.68097,
3.867336,26.66838,
3.905098,26.48158,
3.942191,26.95926,
3.979697,26.6629,
4.01703,26.7856,
4.053544,27.38721,
4.090596,26.9888,
4.128188,26.6012,
4.166174,26.32535,
4.204,26.43691,
4.248671,22.38634,
4.291028,23.60835,
4.348357,17.44336,
4.400837,19.05473,
4.438704,26.40843,
4.47634,26.57002,
4.514863,25.95899,
4.554695,25.10494,
4.594812,24.92696,
4.632554,26.49597,
4.669764,26.87464,
4.706988,26.86417,
4.745783,25.77638,
4.784261,25.98935,
4.822422,26.20483,
4.859617,26.88512,
4.896626,27.02038,
4.933508,27.11365,
4.969301,27.93834,
5.00667,26.76001,
5.043491,27.15812,
5.080809,26.79722,
5.118565,26.48565,
5.155358,27.17938,
5.19237,27.01783,
5.229777,26.73282,
5.266108,27.525,
5.303604,26.66945,
5.341192,26.60438,
5.378943,26.4893,
5.416642,26.52612,
5.454575,26.36227,
5.491772,26.88382,
5.529788,26.30471,
5.566998,26.87493,
5.604729,26.50271,
5.644547,25.11414,
5.682218,26.54583,
5.718842,27.30502,
5.756082,26.85284,
5.794215,26.22367,
5.832646,26.02052,
5.870686,26.28825,
5.910249,25.27633,
5.950228,25.01301,
5.990358,24.91864,
6.030994,24.6089,
6.069758,25.79693,
6.109064,25.44212,
6.149746,24.58029,
6.185925,27.64081,
6.223157,26.85854,
6.26018,27.01016,
6.296993,27.16446,
6.333912,27.08633,
6.371391,26.68125,
6.40997,25.92097,
6.448708,25.81484,
6.48629,26.60827,
6.523086,27.1765,
6.580207,17.50682,
6.638319,17.20815,
6.698397,16.64511,
6.75631,17.26713,
6.812057,17.93802,
6.868208,17.80931,
6.924457,17.77806,
6.981192,17.62587,
7.037282,17.8283,
7.098818,16.25078,
7.16178,15.8825,
7.219013,17.47256,
7.278391,16.84134,
7.332351,18.53211,
7.370575,26.16171,
7.409003,26.02282,
7.445753,27.21096,
7.483993,26.15028,
7.520329,27.52077,
7.558323,26.32036,
7.596893,25.92675,
7.635336,26.01247,
7.674265,25.68773,
7.713808,25.28937,
7.75123,26.72203,
7.788683,26.70006,
7.826136,26.69992,
7.86335,26.8716,
7.89983,27.41206,
7.935637,27.92812,
7.973224,26.60452,
8.009953,27.22681,
8.046267,27.53752,
8.083063,27.17694,
8.118892,27.91028,
8.155788,27.10247,
8.192675,27.11056,
8.228915,27.59351,
8.265283,27.49746,
8.303121,26.42818,
8.340258,26.92703,
8.37707,27.16439,
8.413722,27.28401,
8.450649,27.08039,
8.48799,26.78007,
8.524605,27.31158,
8.562261,26.55683,
8.598095,27.90583,
8.634325,27.60143,
8.673865,25.29085,
8.711573,26.51992,
8.74911,26.64017,
8.787095,26.32611,
8.82433,26.85653,
8.8606,27.57122,
8.897671,26.97548,
8.932278,28.89564,
8.968925,27.28758,
9.005077,27.66038,
9.042231,26.91515,
9.078311,27.71603,
9.115682,26.75914,
9.153303,26.58048,
9.190604,26.80908,
9.227715,26.94554,
9.263688,27.7994,
9.30015,27.42604,
9.337253,26.952,
9.375001,26.49104,
9.410884,27.86819,
9.453524,23.4526,
9.495273,23.9525,
9.552778,17.3897,
9.605672,18.9057,
9.643966,26.11396,
9.681502,26.64045,
9.71795,27.43718,
9.755535,26.606,
9.793188,26.55845,
9.830037,27.13741,
9.866739,27.24655,
9.903778,26.99908,
9.940678,27.1002,
9.979406,25.82045,
10.01808,25.85957,
10.05494,27.12975,
10.09137,27.44629,
10.12831,27.06866,
10.16679,25.99212,
10.20407,26.81943,
10.24276,25.85255,
10.28273,25.01745,
10.32125,25.95784,
10.35802,27.19365,
10.39467,27.289,
10.431,27.52766,
10.46719,27.63034,
10.50437,26.8935,
10.54123,27.13123,
10.57761,27.48506,
10.61399,27.48906,
10.65046,27.42205,
10.68722,27.20585,
10.72393,27.23838,
10.75947,28.13335,
10.79612,27.28863,
10.8317,28.10678,
10.8677,27.77331,
10.90376,27.73041,
10.94093,26.9053,
10.97784,27.09704,
11.01511,26.83123,
11.05223,26.94009,
11.09056,26.08372,
11.12994,25.3945,
11.16732,26.75507,
11.20414,27.16048,
11.24115,27.01855,
11.27957,26.02438,
11.3175,26.37069,
11.35497,26.68652,
11.39205,26.96973,
11.42918,26.93037,
11.4665,26.79113,
11.50178,28.34708,
11.53778,27.77531,
11.57464,27.13417,
11.61177,26.92979,
11.64843,27.27784,
11.68755,25.5659,
11.72942,23.88123,
11.77195,23.51287,
11.83044,17.09633,
11.88115,19.71986,
11.91867,26.65394,
11.95657,26.38557,
11.99479,26.16267,
12.0324,26.58931,
12.07192,25.30582,
12.10862,27.24306,
12.14765,25.62355,
12.18527,26.58316,
12.22304,26.47513,
12.26066,26.58486,
12.2988,26.21362,
12.33641,26.59242,
12.37365,26.85234,
12.41134,26.53076,
12.44947,26.22566,
