,FPS
12.32874,22.45808,
12.36957,24.49551,
12.41057,24.38674,
12.45043,25.08925,
12.49415,22.87382,
12.53753,23.05295,
12.57816,24.6109,
12.61608,26.37319,
12.65857,23.53622,
12.69793,25.40567,
12.73756,25.22946,
12.77682,25.4731,
12.81875,23.84996,
12.85878,24.98332,
12.89815,25.39496,
12.93687,25.82578,
12.98016,23.10392,
13.01799,26.43216,
13.05775,25.15097,
13.09523,26.6804,
13.13812,23.31432,
13.17625,26.23096,
13.21594,25.19114,
13.25598,24.97789,
13.29729,24.2054,
13.33585,25.93428,
13.37545,25.25393,
13.41531,25.08648,
13.4571,23.92951,
13.49607,25.65885,
13.53553,25.34469,
13.57419,25.86398,
13.6162,23.80477,
13.65518,25.65247,
13.69308,26.3846,
13.73273,25.22221,
13.77619,23.01263,
13.81403,26.42476,
13.85206,26.29662,
13.8899,26.42211,
13.93103,24.31368,
13.97031,25.46227,
14.00881,25.97274,
14.04671,26.38732,
14.08757,24.4719,
14.12651,25.6775,
14.16583,25.43235,
14.21182,21.74494,
14.25969,20.89209,
14.33591,13.1194,
14.37652,24.62254,
14.41889,23.60122,
14.45847,25.26618,
14.49821,25.16451,
14.53635,26.22098,
14.57809,23.95812,
14.6166,25.96829,
14.65423,26.5744,
14.69347,25.48089,
14.73726,22.83527,
14.7767,25.35857,
14.81444,26.49835,
14.85288,26.00895,
14.89532,23.56351,
14.93373,26.03469,
14.97283,25.57793,
