,FPS
6.283431,47.24715,
6.303232,50.50147,
6.322713,51.33154,
6.343146,48.93973,
6.362457,51.78503,
6.381593,52.25807,
6.400545,52.76378,
6.421141,48.55381,
6.440667,51.21429,
6.461345,48.35989,
6.480949,51.00896,
6.500981,49.92087,
6.52163,48.42756,
6.541624,50.01625,
6.561893,49.33496,
6.58286,47.694,
6.603533,48.37391,
6.622878,51.69216,
6.642063,52.1246,
6.661527,51.37689,
6.680768,51.97371,
6.700975,49.4856,
6.71995,52.70314,
6.739193,51.96506,
6.758633,51.44006,
6.777864,51.99829,
6.797082,52.03671,
6.816206,52.2895,
6.835994,50.53645,
6.855372,51.60305,
6.874485,52.32151,
6.893016,53.96305,
6.911996,52.6887,
6.931336,51.70416,
6.951069,50.67757,
6.9707,50.93904,
6.989907,52.06598,
7.009158,51.94428,
7.028769,50.99075,
7.048055,51.85324,
7.067286,51.99801,
7.086803,51.2387,
7.106197,51.56287,
7.126275,49.80427,
7.146978,48.30194,
7.167128,49.62927,
7.187227,49.75298,
7.208041,48.04412,
7.228183,49.647,
7.247221,52.52654,
7.266423,52.07952,
7.286021,51.02509,
7.306011,50.02476,
7.325339,51.73976,
7.345936,48.55029,
7.365733,50.51219,
7.384736,52.62383,
7.403944,52.0611,
7.4238,50.36361,
7.443546,50.64189,
7.463064,51.23528,
7.483166,49.74704,
7.503594,48.9505,
7.524028,48.93876,
7.54363,51.01547,
7.563641,49.97403,
7.583876,49.41858,
7.604202,49.19685,
7.623674,51.35711,
7.643027,51.66997,
7.662922,50.26364,
7.682764,50.40043,
7.701719,52.7557,
7.721164,51.4263,
7.7409,50.67036,
7.760707,50.48492,
7.781833,47.33682,
7.80233,48.78717,
7.821484,52.20922,
7.841245,50.60448,
7.860785,51.17549,
7.880319,51.19307,
7.899093,53.26515,
7.918758,50.85279,
7.938486,50.68809,
7.960201,46.05239,
7.981133,47.77444,
8.003682,44.34687,
8.02331,50.94892,
8.042992,50.80707,
8.062803,50.47573,
8.083125,49.20703,
8.10364,48.74768,
8.123233,51.03838,
8.143369,49.66082,
8.163366,50.00626,
8.182762,51.55727,
8.208939,38.20308,
8.231914,43.52443,
8.2617,33.57316,
8.292382,32.59187,
8.324572,31.06584,
8.343884,51.77938,
8.364372,48.81074,
8.384375,49.99224,
8.404715,49.16542,
8.425114,49.02225,
8.445355,49.40102,
8.467769,44.61696,
8.487376,51.00167,
8.507527,49.62336,
8.526465,52.80388,
8.54564,52.15396,
8.564924,51.85513,
8.583978,52.4838,
8.603313,51.71887,
8.62278,51.37005,
8.641783,52.62243,
8.661756,50.06885,
8.682583,48.01276,
8.703539,47.72039,
8.72498,46.63744,
8.745519,48.69023,
8.766425,47.83247,
8.78761,47.20321,
8.807487,50.31091,
8.827922,48.93421,
8.849092,47.23532,
8.870002,47.82675,
8.889574,51.09106,
8.908846,51.88901,
8.928379,51.19515,
8.947634,51.93565,
8.9663,53.57248,
8.985797,51.291,
9.005227,51.46706,
9.025203,50.05908,
9.045375,49.57341,
9.064533,52.19751,
9.08419,50.87169,
9.10374,51.15403,
9.122912,52.15586,
9.142198,51.85484,
9.162086,50.27729,
9.181562,51.34708,
9.200481,52.85748,
9.219393,52.87677,
9.238853,51.38852,
9.257566,53.43651,
9.276308,53.35723,
9.296395,49.78245,
9.316426,49.92188,
9.337339,47.81784,
9.357159,50.4551,
9.376692,51.19463,
9.397498,48.06214,
9.417209,50.73514,
