,FPS
0,50.00002,
0.01999999,50.00002,
0.0901489,14.25539,
0.1224876,30.9227,
0.1518714,34.03236,
0.1836997,31.41858,
0.2138932,33.11971,
0.2468303,30.3609,
0.2785543,31.52187,
0.3122098,29.71283,
0.3481853,27.79669,
0.3769293,34.78987,
0.4067291,33.55727,
0.4337911,36.95219,
0.4597256,38.55867,
0.4852739,39.14155,
0.5153105,33.29272,
0.5425257,36.74417,
0.5682526,38.86982,
0.5931857,40.10733,
0.6183334,39.76506,
0.6439454,39.0442,
0.6727732,34.68874,
0.6983315,39.12622,
0.7229668,40.59216,
0.7485545,39.08128,
0.7733982,40.25165,
0.7978871,40.83482,
0.8258095,35.81354,
0.8516092,38.76014,
0.8767091,39.84079,
0.9011071,40.98697,
0.925499,40.99722,
0.9497584,41.22113,
0.9768789,36.87247,
1.000468,42.39283,
1.023675,43.08969,
1.046877,43.10011,
1.070287,42.71753,
1.093516,43.0489,
1.116737,43.06503,
1.14388,36.8419,
1.167272,42.74894,
1.19118,41.82788,
1.214226,43.39015,
1.237159,43.60528,
1.260161,43.47467,
1.283459,42.92177,
1.309789,37.98021,
1.331953,45.1178,
1.353886,45.5936,
1.37667,43.89045,
1.398881,45.02234,
1.420282,46.72831,
1.442791,44.4253,
1.467551,40.38886,
1.490324,43.91146,
1.512494,45.10519,
1.534614,45.20715,
1.557038,44.59626,
1.578969,45.59611,
1.608119,34.30555,
1.638105,33.34923,
1.675772,26.54844,
1.71198,27.6179,
1.748321,27.51743,
1.770542,45.00248,
1.837883,14.84968,
1.866569,34.86119,
1.891104,40.75727,
1.915046,41.76726,
1.938018,43.53144,
1.964163,38.24926,
1.987935,42.06487,
2.011406,42.60614,
2.034791,42.76318,
2.057645,43.75544,
2.080324,44.09405,
2.103751,42.68488,
2.130511,37.36935,
2.154141,42.31998,
2.178291,41.40838,
2.202156,41.90079,
2.225909,42.10012,
2.251183,39.56667,
2.276511,39.48153,
2.305096,34.98363,
2.329536,40.91636,
2.352317,43.89758,
2.374814,44.44919,
2.397446,44.186,
2.422742,39.53148,
2.447467,40.44439,
2.47933,31.38466,
2.506044,37.43369,
2.533015,37.07673,
2.556794,42.05444,
2.584452,36.15577,
2.611302,37.24339,
2.637798,37.74183,
2.660136,44.76656,
2.683018,43.7021,
2.705848,43.80297,
2.728729,43.70343,
2.751178,44.546,
2.773738,44.32683,
2.800487,37.385,
2.822772,44.87222,
2.845277,44.43478,
2.867185,45.64521,
2.88914,45.54772,
2.910696,46.39101,
2.931681,47.65219,
2.955837,41.39758,
2.977329,46.52851,
2.999912,44.28305,
3.022716,43.8508,
3.045381,44.12166,
3.069494,41.47158,
3.092249,43.94619,
3.11809,38.69745,
3.14071,44.20984,
3.163403,44.06665,
3.187074,42.24525,
3.210376,42.91496,
3.234322,41.75976,
3.257583,42.9906,
3.287009,33.9832,
3.311177,41.37669,
3.333939,43.93364,
3.35769,42.10349,
3.381669,41.70315,
3.404941,42.97047,
3.428542,42.37109,
3.455803,36.6823,
3.478354,44.34413,
3.501111,43.94349,
3.522783,46.14164,
3.545545,43.93326,
3.568114,44.30758,
3.590294,45.08626,
3.616597,38.01819,
3.642627,38.41706,
3.665675,43.38847,
3.689132,42.6312,
3.712114,43.5125,
3.734457,44.75675,
3.760007,39.13894,
3.786623,37.57124,
3.808891,44.90669,
3.833941,39.92079,
3.85539,46.62244,
3.878286,43.67595,
3.900378,45.26505,
3.921129,48.18882,
3.945756,40.60601,
3.968882,43.24212,
3.99404,39.74832,
4.014737,48.31687,
4.036865,45.19081,
4.057709,47.97565,
4.078762,47.49985,
4.103303,40.74781,
4.123676,49.08554,
4.144818,47.29877,
4.16667,45.76218,
4.193963,36.63998,
4.220714,37.38149,
4.255314,28.90157,
4.302221,21.31896,
4.32406,45.78901,
4.345591,46.44378,
4.367382,45.89156,
4.387501,49.70402,
4.407741,49.40832,
4.43264,40.16177,
4.453611,47.68421,
4.475557,45.5664,
4.496976,46.68643,
4.518769,45.88671,
4.539437,48.38444,
4.560122,48.34352,
4.584773,40.5668,
4.605896,47.34154,
4.626346,48.89999,
4.64782,46.56925,
4.668295,48.8379,
4.690114,45.83183,
4.711696,46.3349,
4.736995,39.52819,
4.758276,46.99092,
4.779877,46.2933,
4.80149,46.26694,
4.822353,47.93175,
4.842663,49.23804,
4.864041,46.77597,
4.888957,40.13646,
4.910659,46.07658,
4.932084,46.67662,
4.953798,46.05281,
4.975167,46.79633,
4.995587,48.97039,
5.017393,45.86062,
5.041506,41.47038,
5.062902,46.73837,
5.083169,49.33934,
5.104598,46.66682,
5.125191,48.55994,
5.146363,47.23331,
5.167198,47.99478,
5.188128,47.779,
5.211802,42.24115,
5.232308,48.76407,
5.253045,48.22414,
5.27445,46.71893,
5.295251,48.07345,
5.316031,48.12482,
5.336897,47.92371,
5.35779,47.86247,
5.381634,41.93943,
5.402244,48.51991,
5.423089,47.97429,
5.444219,47.32653,
5.464538,49.21453,
5.484243,50.747,
5.504712,48.85484,
5.526026,46.9173,
5.551016,40.01649,
5.572513,46.51768,
5.593432,47.80228,
5.615013,46.33942,
5.636797,45.9044,
5.657706,47.82698,
5.679372,46.15505,
5.704243,40.2065,
5.724221,50.05631,
5.745202,47.66196,
5.765015,50.47216,
5.7857,48.34398,
5.805492,50.52443,
5.826106,48.51285,
5.848142,45.37946,
5.873648,39.20553,
5.894844,47.17916,
5.915239,49.03115,
5.936485,47.06768,
5.957134,48.42919,
5.977112,50.05608,
5.996715,51.01181,
6.017446,48.23833,
6.042254,40.30827,
6.063058,48.06884,
6.085257,45.04707,
6.104367,52.3289,
6.124753,49.05207,
6.145091,49.16906,
6.165657,48.62441,
6.186061,49.00951,
6.209419,42.8117,
6.229988,48.61686,
6.249901,50.21769,
6.270344,48.91698,
6.291224,47.89364,
6.312163,47.75709,
6.332245,49.79708,
6.353216,47.68376,
6.377375,41.39261,
6.398597,47.12112,
6.419672,47.44936,
6.441819,45.15223,
6.463387,46.36692,
6.485082,46.09335,
6.519433,29.1109,
6.54917,33.62746,
6.575113,38.54753,
6.597022,45.64209,
6.618021,47.62244,
6.641129,43.27526,
6.662011,47.88813,
6.684622,44.22489,
6.710159,39.15979,
6.732515,44.72911,
6.753795,46.99293,
6.780954,36.81994,
6.806361,39.36,
6.838098,31.50926,
6.884775,21.42369,
6.905729,47.72358,
6.926944,47.13601,
6.948108,47.25161,
6.968658,48.65967,
6.989682,47.56469,
7.0139,41.29229,
7.035909,45.43657,
7.056911,47.61542,
7.079363,44.53847,
7.100747,46.7646,
7.121827,47.43788,
7.142935,47.37496,
7.167047,41.47329,
7.187211,49.59383,
7.209068,45.75088,
7.230655,46.32548,
7.250773,49.70524,
7.27284,45.31571,
7.294033,47.18695,
7.319132,39.84222,
7.341275,45.16059,
7.362918,46.20367,
7.384985,45.31633,
7.407069,45.2835,
7.429679,44.22665,
7.452353,44.10318,
7.476988,40.59282,
7.49928,44.85934,
7.520318,47.53439,
7.542457,45.16835,
7.563597,47.30457,
