,FPS
0,50.00002,
0.01999999,50.00002,
0.06662759,21.44653,
0.07430809,130.1999,
0.0792489,202.3963,
0.08376709,221.3272,
0.0889371,193.4234,
0.09406339,195.0726,
0.09828729,236.7479,
0.1022464,252.5827,
0.1064981,235.2,
0.1108498,229.7952,
0.1149805,242.0899,
0.1191031,242.5651,
0.122948,260.0849,
0.1274863,220.3468,
0.1314895,249.8,
0.1357009,237.451,
0.1398764,239.4921,
0.1436239,266.8447,
0.147541,255.291,
0.1516458,243.617,
0.1558793,236.2114,
0.1601749,232.7964,
0.1640648,257.0759,
0.1678011,267.6443,
0.1716258,261.4587,
0.176024,227.3657,
0.1799975,251.6674,
0.1837202,268.6219,
0.1879763,234.9568,
0.1922515,233.9073,
0.1962047,252.9594,
0.2008361,215.9175,
0.2051164,233.6285,
0.2089858,258.4384,
0.212772,264.1168,
0.2168519,245.1043,
0.2207989,253.3568,
0.2251322,230.7711,
0.2287549,276.0369,
0.2323461,278.4585,
0.2388931,152.7417,
0.2430207,242.2719,
0.2468298,262.5288,
0.25059,265.9435,
0.2543498,265.9716,
0.2589168,218.9621,
0.2627407,261.513,
0.2667741,247.93,
0.2704569,271.5324,
0.274389,254.317,
0.278753,229.1474,
0.2829298,239.4178,
0.2869252,250.2882,
0.2907502,261.4379,
0.2949059,240.6331,
0.2990893,239.0402,
0.303146,246.5056,
0.3072897,241.3302,
0.311013,268.579,
0.3148118,263.2413,
0.3188221,249.3577,
0.3226834,258.98,
0.3270217,230.505,
0.3315038,223.1097,
0.3354144,255.7157,
0.339411,250.2123,
0.3436658,235.0288,
0.3473868,268.7452,
0.3509997,276.7857,
0.3547237,268.5284,
0.3588545,242.0841,
0.3629354,245.0438,
0.3670146,245.146,
0.3706121,277.9709,
0.3744883,257.9848,
0.3788529,229.1158,
0.3828807,248.2745,
0.386972,244.4212,
0.3909543,251.1113,
0.3948221,258.5449,
0.3987588,254.0199,
0.4028933,241.8671,
0.4068115,255.2194,
0.4107008,257.1157,
0.4145064,262.7708,
0.4183216,262.1095,
0.4223267,249.6815,
0.4261694,260.2336,
0.4296852,284.4301,
0.4331845,285.7716,
0.4370156,261.0216,
0.4411546,241.6046,
0.4447564,277.639,
0.4492382,223.1245,
0.4534993,234.6814,
0.4576879,238.7429,
0.4619033,237.2255,
0.4657723,258.4648,
0.4696322,259.0741,
0.473418,264.145,
0.477647,236.4623,
0.4817423,244.1822,
0.4857541,249.2648,
0.4894599,269.8475,
0.4934867,248.3362,
0.4975969,243.2969,
0.5016479,246.8527,
0.5057206,245.5376,
0.5099713,235.2553,
0.5140022,248.0834,
0.5182596,234.8852,
0.5224958,236.0604,
0.5264955,250.0191,
0.5301425,274.1978,
0.5339844,260.2878,
0.5381815,238.2597,
0.5422851,243.6885,
0.5460476,265.7807,
0.5497622,269.2082,
0.5534298,272.6577,
0.5574694,247.5494,
0.5615666,244.0691,
0.5654881,255.0045,
0.5693308,260.2336,
0.5741252,208.5769,
0.5787864,214.5369,
0.5830386,235.1722,
0.5868627,261.4999,
0.5906462,264.3053,
0.5945597,255.5258,
0.5987752,237.2199,
0.6028553,245.0919,
0.6070398,238.977,
0.6107849,267.0158,
0.6145207,267.6803,
0.6185567,247.7698,
0.6224735,255.3104,
0.6264012,254.6019,
0.6302904,257.1223,
0.6341374,259.9431,
0.6382178,245.074,
0.6422945,245.2964,
0.6461611,258.625,
0.6499742,262.2542,
0.6537273,266.4461,
0.6577882,246.2509,
0.6617941,249.6316,
0.665504,269.5491,
0.6691219,276.4035,
0.6727062,278.9947,
0.6769536,235.4382,
0.6808082,259.4304,
0.6846347,261.3353,
0.688337,270.1021,
0.6923118,251.5853,
0.6963641,246.7733,
0.700468,243.6708,
0.7042247,266.1908,
0.7079873,265.7737,
0.7116536,272.7547,
0.7156181,252.2383,
0.7195116,256.8387,
0.7232471,267.7017,
0.7271579,255.7022,
0.7309408,264.3474,
0.7351618,236.9109,
0.7391637,249.8809,
0.7434465,233.4924,
0.7474655,248.8178,
0.7512296,265.6682,
0.755481,235.2165,
0.7599186,225.3471,
0.7639514,247.9666,
0.7679152,252.2834,
0.7719744,246.3537,
0.7766668,213.1107,
0.7807613,244.23,
0.7847946,247.9361,
0.7888499,246.5909,
0.7931641,231.7927,
0.7975435,228.3418,
0.8015686,248.4411,
0.8055662,250.1502,
0.8096163,246.9071,
0.8132527,274.9977,
0.8172696,248.9482,
0.8214881,237.051,
0.8254251,254.0007,
0.8296725,235.4382,
0.8337831,243.2734,
0.8383924,216.9525,
0.8429315,220.3079,
0.8472113,233.6559,
0.851467,234.9791,
0.8558766,226.7778,
0.8607638,204.616,
0.8653207,219.4477,
0.869667,230.0807,
0.8741287,224.1299,
0.8782549,242.3535,
0.8825392,233.4105,
0.8871577,216.5204,
0.8913913,236.2055,
0.895534,241.3888,
0.899963,225.7844,
0.90462,214.7305,
0.9092368,216.6005,
0.9135519,231.7443,
0.917707,240.668,
0.9219932,233.3067,
0.9269487,201.796,
0.9315043,219.5101,
0.9357424,235.9547,
0.9399037,240.3098,
0.9441098,237.7498,
0.9484061,232.7584,
0.9529485,220.1478,
0.9580038,197.8122,
0.9630287,199.0092,
0.9671894,240.3442,
0.9715027,231.841,
0.9762653,209.9694,
0.9805307,234.4443,
0.9845692,247.6167,
0.9888587,233.1275,
0.9935175,214.6475,
0.9979363,226.3058,
1.002232,232.7691,
1.006444,237.4115,
1.01058,241.826,
1.015129,219.8288,
1.019558,225.7794,
1.024188,215.9594,
1.028724,220.4731,
1.032811,244.6844,
1.037381,218.8039,
1.042051,214.1511,
1.04581,266.0352,
1.049385,279.6809,
1.05294,281.2702,
1.056692,266.5387,
1.060971,233.7267,
1.064799,261.1921,
1.068394,278.211,
1.071982,278.7297,
1.07605,245.8151,
1.079844,263.5324,
1.083421,279.5562,
1.08753,243.4157,
1.091526,250.2438,
1.095296,265.2592,
1.098997,270.1389,
1.102421,292.0645,
1.106056,275.1183,
1.109687,275.4292,
1.113348,273.0972,
1.117006,273.3882,
1.120652,274.2655,
1.124413,265.9009,
1.128057,274.3934,
1.131839,264.4455,
1.135434,278.195,
1.139148,269.2225,
1.142796,274.1078,
1.146429,275.2696,
1.150089,273.2019,
1.153768,271.8352,
1.157515,266.8941,
1.161209,270.6949,
1.164922,269.3238,
1.1688,257.8848,
1.172587,264.0403,
1.176394,262.6397,
1.179909,284.5437,
1.183481,279.9078,
1.187351,258.445,
1.191247,256.6275,
1.194817,280.1351,
1.198521,269.9569,
1.202764,235.7209,
1.2074,215.6941,
1.211263,258.8792,
1.214748,286.8952,
1.218227,287.4468,
1.221915,271.2083,
1.226077,240.2173,
1.22971,275.2852,
1.233322,276.847,
1.236845,283.8409,
1.240295,289.8974,
1.244183,257.1551,
1.248012,261.1718,
1.251635,276.045,
1.255334,270.3433,
1.25896,275.7629,
1.262855,256.7462,
1.266667,262.3365,
1.270184,284.3413,
1.273591,293.5218,
1.277219,275.611,
1.280972,266.4537,
1.284558,278.8933,
