,FPS
0,50.00002,
0.01999999,50.00002,
0.06698209,21.2847,
0.07511059,123.0239,
0.07893409,261.5406,
0.08164649,368.6771,
0.0839569,432.825,
0.0864933,394.2593,
0.08884029,426.0767,
0.09386019,199.207,
0.09625989,416.7196,
0.09869289,411.0151,
0.1007818,478.7202,
0.102997,451.4265,
0.1051636,461.5536,
0.1072277,484.4723,
0.1094498,450.0244,
0.1115485,476.4847,
0.1136719,470.9432,
0.1157979,470.3671,
0.1178949,476.8712,
0.12005,464.0167,
0.1221527,475.5791,
0.1242555,475.5566,
0.1264652,452.5499,
0.1285766,473.619,
0.1307334,463.6493,
0.1329472,451.7126,
0.135191,445.6726,
0.1374174,449.155,
0.1394909,482.2769,
0.1418624,421.6741,
0.1441175,443.4389,
0.1463073,456.6635,
0.1489522,378.0854,
0.1516078,376.563,
0.1538327,449.4583,
0.155919,479.3169,
0.1579606,489.8129,
0.1602093,444.7007,
0.1625148,433.7456,
0.164697,458.2532,
0.1669058,452.7343,
0.1690941,456.9756,
0.1713251,448.2305,
0.1735401,451.4669,
0.1759935,407.5974,
0.1781164,471.0532,
0.1803132,455.2082,
0.1826682,424.628,
0.1848255,463.5426,
0.1870075,458.2949,
0.1891529,466.1148,
0.1913787,449.2765,
0.1939106,394.96,
0.1960319,471.4088,
0.1983305,435.048,
0.200488,463.4985,
0.2028728,419.3223,
0.2050687,455.3947,
0.2072451,459.4737,
0.2095708,429.9778,
0.2117497,458.9477,
0.2139921,445.9514,
0.2161135,471.3867,
0.2187966,372.7033,
0.2214675,374.4051,
0.2237927,430.0708,
0.2260111,450.7748,
0.2280911,480.7702,
0.2303315,446.3478,
0.2328511,396.8894,
0.2351159,441.5395,
0.2373965,438.4815,
0.2396747,438.9425,
0.2424217,364.0331,
0.245121,370.4666,
0.2475201,416.823,
0.2497414,450.1866,
0.252277,394.3849,
0.2544143,467.8797,
0.2566193,453.5142,
0.2588807,442.2036,
0.2610358,464.0167,
0.2635286,401.1553,
0.2657676,446.6275,
0.2679595,456.2251,
0.2702681,433.1638,
0.2727981,395.2565,
0.274929,469.2847,
0.2771993,440.4714,
0.2794389,446.5074,
0.2815413,475.648,
0.2837266,457.6024,
0.2859885,442.1066,
0.2881989,452.4063,
0.2913122,321.2025,
0.2944487,318.8266,
0.2968823,410.9146,
0.2989987,472.4995,
0.301091,477.9435,
0.3034854,417.6408,
0.3056964,452.2845,
0.3079012,453.555,
0.3104585,391.0376,
0.3127423,437.8665,
0.3150955,424.954,
0.3172155,471.6972,
0.3193162,476.0331,
0.3214821,461.7015,
0.3240249,393.2672,
0.3263743,425.641,
0.3284643,478.4686,
0.3305321,483.6057,
0.3327266,455.6844,
0.334953,449.155,
0.3371278,459.8136,
0.3392474,471.787,
0.341422,459.854,
0.3438391,413.7191,
0.3461758,427.9541,
0.3484278,444.0501,
0.3505296,475.7827,
0.3528147,437.6167,
0.3593484,153.0527,
0.3689679,103.9555,
0.3712744,433.5564,
0.3739815,369.399,
0.3773476,297.0797,
0.3798032,407.2328,
0.3821357,428.7251,
0.3844286,436.129,
0.3865949,461.6155,
0.3887071,473.441,
0.3913296,381.3157,
0.3939754,377.9568,
0.3963283,425.0078,
0.3987358,415.3691,
0.4011902,407.4315,
0.4072661,164.5847,
0.4165287,107.9611,
0.4191744,377.971,
0.4214711,435.4077,
0.4241247,376.8466,
0.427066,339.9859,
0.4297813,368.2835,
0.4323915,383.1118,
0.4347765,419.2874,
0.4370163,446.4693,
0.4393134,435.3312,
0.4418925,387.7317,
0.4443385,408.8314,
0.4465711,447.9076,
0.4490692,400.3041,
0.4513756,433.5764,
0.4542164,352.0133,
0.456582,422.7263,
0.4589402,424.0525,
0.4622696,300.3544,
0.4652547,334.9974,
0.4675802,430.0145,
0.4702189,378.9748,
0.4724805,442.1649,
0.4747868,433.595,
0.4774595,374.1529,
0.479752,436.2058,
0.4823882,379.3334,
0.4856159,309.8181,
0.4880005,419.3572,
0.4902247,449.6,
0.4925233,435.048,
0.4947144,456.3918,
0.4968686,464.209,
0.4990782,452.5703,
0.5012381,462.9845,
0.5034114,460.1299,
0.5055911,458.7791,
0.5076917,476.054,
0.5099872,435.6349,
0.5120866,476.3271,
0.5141931,474.7216,
0.516941,363.9139,
0.5192544,432.2642,
0.5216185,422.9937,
0.5238123,455.8301,
0.5260048,456.0998,
0.5284109,415.6114,
0.530964,391.6801,
0.5337744,355.8209,
0.5369546,314.4462,
0.5399951,328.8928,
0.5428165,354.4339,
0.5470702,235.0895,
0.5503071,308.9378,
0.5537472,290.6892,
0.566476,78.56201,
0.5693558,347.2458,
0.5717882,411.1169,
0.5739611,460.2139,
0.5762812,431.0166,
0.5786469,422.7073,
0.5809204,439.8509,
0.583038,472.2322,
0.5851096,482.719,
0.587216,474.7439,
0.5894203,453.6585,
0.5915087,478.8355,
0.5938944,419.1642,
0.5967275,352.9703,
0.5989483,450.2886,
0.601308,423.7825,
0.6035716,441.7745,
0.605765,455.9126,
0.6080354,440.4508,
0.6105314,400.6416,
0.6129256,417.6754,
0.6151741,444.7414,
0.6173686,455.6844,
0.6195793,452.3454,
0.6217587,458.8418,
0.6245793,354.5345,
0.6274029,354.1582,
0.6295198,472.3888,
0.6316966,459.39,
0.633868,460.5323,
0.6362407,421.4601,
0.6384759,447.3878,
0.6406465,460.7022,
0.6431507,399.3288,
0.6453746,449.6602,
0.6475948,450.4108,
0.6497045,474.0008,
0.6517701,484.1199,
0.6539969,449.0749,
0.6561713,459.8975,
0.6584536,438.1547,
0.6619119,289.159,
0.6645696,376.2658,
0.6669088,427.4965,
0.6692211,432.4695,
0.6715015,438.5196,
0.6737254,449.6602,
0.6761243,416.8587,
0.6784418,431.4989,
0.6808704,411.7599,
0.6830568,457.3725,
0.6851903,468.7142,
0.687307,472.433,
0.6893828,481.7418,
0.6916298,445.0374,
0.694083,407.6315,
0.697072,334.5598,
0.6997902,367.8909,
0.702046,443.301,
0.7042578,452.1208,
0.7063526,477.3728,
0.7089966,378.2151,
0.7115031,398.9619,
0.7137768,439.8125,
0.7160296,443.8922,
0.7182685,446.6473,
0.7204879,450.5718,
0.7227807,436.1479,
0.7251765,417.3975,
0.7275689,417.9909,
0.7298839,431.9652,
0.7325389,376.6474,
0.7348458,433.4818,
0.7371745,429.4243,
0.7395429,422.2267,
0.7420709,395.5689,
0.7445035,411.0834,
0.746697,455.892,
0.748885,457.0392,
0.7509377,487.1633,
0.753041,475.4429,
0.7552246,457.9588,
0.7572541,492.7323,
0.7596162,423.3528,
0.7620272,414.7648,
0.7643781,425.369,
0.7666279,444.485,
0.7689592,428.944,
0.771349,418.4458,
0.7735855,447.127,
0.7761697,386.9673,
0.778553,419.5854,
0.7807248,460.4482,
0.7831118,418.9364,
0.7852622,465.0289,
0.7878682,383.7296,
0.7900453,459.3271,
0.7926958,377.2869,
0.7951269,411.3374,
0.7972611,468.5586,
0.7993712,473.9117,
0.8017251,424.8274,
0.8045453,354.5844,
0.806881,428.1371,
