,FPS
0,50.00002,
0.01999999,50.00002,
0.0699826,20.00696,
0.07715019,139.5168,
0.0818193,214.1738,
0.08612389,232.3097,
0.08994379,261.7871,
0.09359319,274.0178,
0.09753229,253.865,
0.1019098,228.4408,
0.1060985,238.7377,
0.1098862,264.0121,
0.1135662,271.7394,
0.1172482,271.5915,
0.1211994,253.0878,
0.1251481,253.2477,
0.1287625,276.6712,
0.132488,268.4201,
0.1363309,260.2202,
0.1403267,250.2629,
0.1443811,246.6456,
0.1484894,243.4098,
0.152503,249.153,
0.1563869,257.4731,
0.1604158,248.2065,
0.1644411,248.4288,
0.1682858,260.0984,
0.171989,270.0365,
0.175559,280.1123,
0.1795483,250.6706,
0.1835798,248.0468,
0.187254,272.1676,
0.1909825,268.2048,
0.1955188,220.4439,
0.2001444,216.1881,
0.2040789,254.1622,
0.2078009,268.6726,
0.2117703,251.9271,
0.2155288,266.0638,
0.2197088,239.2343,
0.2237872,245.1941,
0.2277485,252.4427,
0.2316031,259.4299,
0.2355853,251.1175,
0.2399772,227.6918,
0.2442653,233.2038,
0.2479071,274.5894,
0.2517062,263.2202,
0.2555176,262.3707,
0.2594958,251.3702,
0.2633164,261.739,
0.2671608,260.1185,
0.2709217,265.8939,
0.2751072,238.92,
0.2793699,234.5932,
0.2834489,245.1579,
0.2871143,272.8217,
0.2908397,268.4273,
0.2945074,272.6509,
0.2984022,256.7522,
0.3027806,228.3942,
0.306632,259.6456,
0.3102923,273.2019,
0.3141708,257.8316,
0.3187376,218.9716,
0.3231093,228.7441,
0.326975,258.6852,
0.3306838,269.6289,
0.3345663,257.5662,
0.3389187,229.7582,
0.3427299,262.3843,
0.3464659,267.6661,
0.3502599,263.5742,
0.3537581,285.8613,
0.3574737,269.1353,
0.361306,260.94,
0.3653371,248.0712,
0.3692657,254.5436,
0.3732069,253.7299,
0.3770427,260.7018,
0.3809617,255.1673,
0.3850714,243.3267,
0.3888364,265.6042,
0.3925461,269.5635,
0.3966162,245.6944,
0.4006493,247.9483,
0.404327,271.9091,
0.4081138,264.0748,
0.4118798,265.5342,
0.4160054,242.3888,
0.4207943,208.8161,
0.42474,253.4406,
0.4286955,252.8126,
0.4339316,190.9819,
0.4381741,235.7099,
0.4426393,223.9541,
0.4468979,234.8188,
0.4512862,227.8786,
0.4554146,242.2249,
0.4605889,193.2626,
0.4649532,229.1318,
0.4691374,238.9944,
0.4728734,267.6661,
0.4769416,245.8087,
0.4813587,226.3929,
0.4855907,236.2948,
0.4892328,274.567,
0.4928212,278.6758,
0.4971141,232.9428,
0.5010776,252.3023,
0.5049267,259.801,
0.5088916,252.213,
0.5124966,277.3928,
0.516113,276.5177,
0.5202997,238.8517,
0.5242186,255.1737,
0.5285271,232.0995,
0.5325629,247.782,
0.5367691,237.7447,
0.5407942,248.4406,
0.5446584,258.7862,
0.5482591,277.7237,
0.5526063,230.0331,
0.5563492,267.1725,
0.5602976,253.2672,
0.564157,259.1074,
0.5686963,220.2983,
0.5727363,247.5247,
0.5763068,280.0728,
0.580304,250.175,
0.5843472,247.329,
0.5879145,280.3243,
0.5919116,250.1813,
0.5955165,277.3999,
0.5994512,254.1494,
0.603742,233.0567,
0.6077891,247.0904,
0.6114045,276.5947,
0.6151477,267.1513,
0.6194415,232.8936,
0.6232057,265.6612,
0.6269163,269.4981,
0.6306399,268.557,
0.6342449,277.3928,
0.6380154,265.2168,
0.6419071,256.957,
0.6457106,262.9157,
0.6494367,268.3772,
0.6531632,268.3481,
0.6569431,264.5575,
0.6608398,256.6271,
0.6643363,286.0003,
0.6680627,268.3558,
0.6717404,271.9091,
0.6758561,242.9718,
0.6797984,253.6592,
0.6836901,256.957,
0.6881849,222.4794,
0.6924562,234.1207,
0.6962542,263.2964,
0.7003123,246.4208,
0.7043954,244.912,
0.7084732,245.2303,
0.7122441,265.1889,
0.716407,240.2169,
0.7208367,225.749,
0.7248236,250.8211,
0.728658,260.7972,
0.7325665,255.8524,
0.7368371,234.1591,
0.7410143,239.395,
0.7450283,249.1279,
0.7489034,258.0579,
0.7530871,239.0228,
0.757141,246.6762,
0.7609979,259.2755,
0.764682,271.4368,
0.7685493,258.5785,
0.7721874,274.8686,
0.7759112,268.5427,
0.780138,236.5856,
0.7844073,234.2307,
0.7884532,247.1635,
0.7926314,239.3378,
0.7970504,226.2953,
0.8015722,221.151,
0.8057923,236.9614,
0.8099771,238.96,
0.8144318,224.4817,
0.8194298,200.0802,
0.8238968,223.8639,
0.8281157,237.0283,
0.8324271,231.9435,
0.8365545,242.2831,
0.8408894,230.6859,
0.845599,212.3322,
0.8502285,216.0061,
0.8548778,215.0862,
0.8592345,229.5313,
0.8637276,222.5636,
0.8685074,209.2139,
0.87286,229.7477,
0.8769473,244.6602,
0.8810513,243.6645,
0.8860189,201.3047,
0.8905818,219.1587,
0.8948098,236.5186,
0.8989038,244.26,
0.9031393,236.0995,
0.907548,226.8241,
0.9120445,222.3952,
0.9161316,244.6725,
0.9202629,242.0542,
0.9246058,230.2609,
0.9292476,215.4339,
0.933935,213.3378,
0.938324,227.8422,
0.9423794,246.5848,
0.9465558,239.4405,
0.9519203,186.4107,
0.9570736,194.0503,
0.9611655,244.3857,
0.9652769,243.226,
0.969608,230.8882,
0.9741428,220.5169,
0.9785941,224.6536,
0.9826416,247.0658,
0.9870163,228.5873,
0.9914539,225.3471,
0.9958329,228.3624,
1.000234,227.2416,
1.00391,271.9982,
1.007252,299.2132,
1.010689,290.9763,
1.01434,273.8679,
1.018074,267.8521,
1.021562,286.6481,
1.024985,292.1757,
1.028293,302.2333,
1.03188,278.7848,
1.036055,239.5612,
1.039713,273.3581,
1.04305,299.6528,
1.046661,276.9388,
1.05042,266.0142,
1.054034,276.7021,
1.057672,274.8836,
1.061299,275.7478,
1.064928,275.5432,
1.068781,259.4976,
1.072475,270.7676,
1.076011,282.7818,
1.07956,281.801,
1.083121,280.8202,
1.086813,270.7972,
1.090494,271.6798,
1.093888,294.6205,
1.097487,277.8625,
1.101141,273.7027,
1.104742,277.7237,
1.108263,283.9699,
1.111865,277.6237,
1.115302,290.9259,
1.11879,286.7465,
1.122423,275.217,
1.126137,269.2878,
1.129764,275.7252,
1.133434,272.4498,
1.137169,267.7159,
1.140912,267.2014,
1.144661,266.7377,
1.148046,295.4471,
1.151621,279.7125,
1.15522,277.8319,
1.158967,266.8941,
1.162586,276.2969,
1.166007,292.278,
1.169611,277.5385,
1.173204,278.2647,
1.176994,263.8383,
1.180588,278.296,
1.184804,237.1916,
1.18892,242.9305,
1.192576,273.553,
1.196222,274.258,
1.200182,252.5,
1.203735,281.4997,
1.207224,286.5742,
1.210897,272.3015,
1.214533,274.9821,
1.218379,260.0375,
1.221844,288.5754,
1.225568,268.5136,
1.229231,273.0006,
1.233253,248.6324,
1.23716,255.9707,
1.241382,236.86,
1.245138,266.2265,
1.248672,282.9496,
1.252341,272.5761,
1.25607,268.1325,
1.259538,288.4256,
1.263023,286.8864,
1.266797,264.9708,
