,FPS
0,50.00002,
0.01999999,50.00002,
0.09759329,12.88771,
0.1088117,89.13925,
0.115729,144.5651,
0.1218021,164.6605,
0.1276315,171.5442,
0.1334582,171.6237,
0.139165,175.2295,
0.1460299,145.6687,
0.1517443,174.9965,
0.1581164,156.9341,
0.164162,165.4096,
0.1701914,165.854,
0.1760511,170.6572,
0.1819537,169.4169,
0.1880598,163.7706,
0.194015,167.9204,
0.199798,172.9206,
0.205444,177.1167,
0.2117157,159.4465,
0.2183702,150.2743,
0.2365811,54.91215,
0.2423627,172.9626,
0.2489691,151.3684,
0.2548865,168.993,
0.261867,143.2562,
0.2744467,79.49316,
0.2831194,115.3043,
0.2893789,159.7573,
0.2952926,169.0987,
0.30128,167.0176,
0.3069465,176.4757,
0.3128625,169.0331,
0.3186172,173.7711,
0.3246523,165.6974,
0.3308974,160.1254,
0.3367133,171.9424,
0.3421996,182.2724,
0.3484978,158.7755,
0.3541983,175.4231,
0.3608661,149.9745,
0.3676637,147.1108,
0.373337,176.2643,
0.380277,144.0922,
0.3862991,166.055,
0.3931395,146.1903,
0.3996128,154.4807,
0.4056219,166.4143,
0.4120218,156.2524,
0.4181047,164.3952,
0.4248337,148.6104,
0.4319401,140.7182,
0.4389068,143.5401,
0.4444285,181.1035,
0.450294,170.4885,
0.4561655,170.3142,
0.4619658,172.4047,
0.4677252,173.6293,
0.4737348,166.4004,
0.4795246,172.7177,
0.4853893,170.5116,
0.4915705,161.7809,
0.4977753,161.1656,
0.5039747,161.306,
0.5099092,168.5061,
0.5160435,163.0177,
0.5219871,168.2484,
0.5278003,172.0222,
0.5341555,157.3514,
0.5398976,174.1523,
0.5459741,164.5684,
0.5517154,174.1766,
0.5575587,171.1361,
0.5632923,174.4106,
0.5695634,159.4616,
0.5755582,166.8113,
0.5819332,156.8627,
0.5882204,159.0533,
0.5944495,160.5369,
0.6021323,130.1608,
0.6085202,156.5461,
0.6157246,138.8041,
0.6225666,146.1561,
0.6288509,159.1266,
0.6351317,159.2155,
0.6412692,162.9328,
0.6490893,127.8755,
0.655144,165.161,
0.6613354,161.5144,
0.6677276,156.4405,
0.6738919,162.2244,
0.6801116,160.7795,
0.6863081,161.3814,
0.6924181,163.6662,
0.6988463,155.5645,
0.7049563,163.6662,
0.7113867,155.5113,
0.7174666,164.4765,
0.7236311,162.219,
0.7299704,157.7461,
0.7365306,152.4344,
0.7435325,142.8184,
0.749584,165.2482,
0.7551323,180.2354,
0.7605267,185.3774,
0.7659541,184.2505,
0.7714706,181.2742,
0.7767351,189.9516,
0.7822114,182.6049,
0.7877957,179.0736,
0.7932171,184.4542,
0.7989758,173.6503,
0.8051625,161.6371,
0.8109536,172.6788,
0.8167734,171.8272,
0.822172,185.2333,
0.8278478,176.1866,
0.8337199,170.2968,
0.8392027,182.3885,
0.8447813,179.2565,
0.8507849,166.5667,
0.8561597,186.0534,
0.8617228,179.756,
0.868225,153.794,
0.8736184,185.4119,
0.8791593,180.4761,
0.8849206,173.5719,
0.890245,187.8147,
0.8959181,176.2704,
0.9013238,184.99,
0.9068069,182.3784,
0.9126319,171.6738,
0.9191593,153.2005,
0.9243849,191.3655,
0.9299918,178.3516,
0.9354829,182.1129,
0.9409476,182.9928,
0.9469713,166.0108,
0.9524827,181.4423,
0.9578746,185.4634,
0.9635425,176.4322,
0.9689157,186.1088,
0.9743072,185.477,
0.980726,155.7924,
0.9869796,159.9079,
0.9925559,179.3305,
0.9982905,174.38,
1.003544,190.3493,
1.009963,155.7948,
1.015529,179.6428,
1.021004,182.6619,
1.026635,177.582,
1.032301,176.4852,
1.037591,189.043,
1.04407,154.3353,
1.049706,177.4465,
1.057683,125.3526,
1.063285,178.5204,
1.068867,179.1504,
1.074309,183.7526,
1.08008,173.2741,
1.085391,188.3134,
1.090929,180.5543,
1.096403,182.6917,
1.102013,178.2532,
1.107476,183.0395,
1.113156,176.0718,
1.118563,184.9352,
1.123924,186.5149,
1.129469,180.3621,
1.135018,180.2062,
1.14029,189.6705,
1.146799,153.6288,
1.1522,185.1852,
1.15827,164.7284,
1.164452,161.7599,
1.169937,182.322,
1.175192,190.2841,
1.180746,180.057,
1.186277,180.7894,
1.191716,183.8707,
1.19758,170.5437,
1.202988,184.9078,
1.20842,184.0774,
1.215758,136.2787,
1.221036,189.48,
1.226455,184.5121,
1.232022,179.6526,
1.237443,184.461,
1.243693,159.982,
1.249456,173.542,
1.254703,190.5886,
1.260198,181.9804,
1.265689,182.1228,
1.27107,185.8424,
1.276815,174.0585,
1.282512,175.5248,
1.287848,187.4168,
1.293302,183.3382,
1.301225,126.218,
1.306724,181.8515,
1.313187,154.7268,
1.31893,174.1068,
1.324392,183.1101,
1.330118,174.6357,
1.335512,185.3705,
1.341095,179.1183,
1.346663,179.6204,
1.352927,159.6423,
1.358294,186.3135,
1.363712,184.5734,
1.369038,187.7547,
1.374381,187.1678,
1.379791,184.8393,
1.385327,180.6294,
1.390686,186.5916,
1.39622,180.7109,
1.401492,189.6777,
1.406997,181.6529,
1.412451,183.3551,
1.417806,186.7553,
1.423019,191.8207,
1.428581,179.8012,
1.433866,189.2039,
1.439292,184.3012,
1.444473,192.9981,
1.450445,167.4621,
1.455853,184.8839,
1.46124,185.6459,
1.466734,182.0302,
1.472157,184.3826,
1.477544,185.6322,
1.483472,168.708,
1.488829,186.6509,
1.494301,182.7485,
1.499986,175.9077,
1.506071,164.3466,
1.512035,167.6756,
1.517511,182.5983,
1.522843,187.5503,
1.528248,185.0104,
1.533881,177.519,
1.53937,182.186,
1.545339,167.5349,
1.550825,182.2757,
1.556173,186.9857,
1.561873,175.4571,
1.567201,187.684,
1.572522,187.9205,
1.578215,175.6543,
1.5838,179.0384,
1.589271,182.7851,
1.596164,145.0895,
1.601571,184.942,
1.607077,181.6102,
1.612553,182.6349,
1.617921,186.2579,
1.62415,160.5523,
1.62994,172.6997,
1.635249,188.37,
1.640673,184.3556,
1.646377,175.3094,
1.651823,183.6378,
1.657483,176.6692,
1.663459,167.336,
1.669087,177.6862,
1.674707,177.9452,
1.680711,166.5475,
1.686753,165.5163,
1.692089,187.3957,
1.697626,180.6227,
1.703808,161.7417,
1.70935,180.45,
1.715063,175.0517,
1.720843,172.9865,
1.726263,184.5051,
1.731802,180.5543,
1.737113,188.2777,
1.742616,181.729,
1.748257,177.2642,
1.753831,179.3948,
1.759321,182.166,
1.764873,180.1022,
1.770452,179.2596,
1.775941,182.1627,
1.781438,181.9206,
1.786989,180.1608,
1.792357,186.2855,
1.798206,170.9578,
1.804458,159.9693,
1.810035,179.2788,
1.815866,171.5061,
1.821291,184.3251,
1.826611,187.9875,
1.83212,181.531,
1.837417,188.7683,
1.842876,183.1804,
1.849313,155.347,
1.854784,182.7787,
1.860141,186.6958,
1.865731,178.8942,
1.870998,189.865,
1.87666,176.6192,
1.882308,177.0507,
1.887676,186.282,
1.892875,192.3226,
1.89836,182.322,
1.903626,189.8974,
1.909213,178.9868,
1.914739,180.953,
1.920115,186.0465,
