,FPS
0,50.00002,
0.01999999,50.00002,
0.1932497,5.772016,
0.3103066,8.542854,
0.3999898,11.15036,
0.4843854,11.84896,
0.5693285,11.77259,
0.653565,11.87134,
0.7395585,11.62879,
0.8240774,11.83167,
0.9080835,11.9039,
0.9923982,11.86033,
1.077184,11.79439,
1.161548,11.85343,
1.245597,11.89789,
1.329448,11.9258,
1.41412,11.81034,
1.498801,11.80897,
1.58465,11.6484,
1.669551,11.77845,
1.754432,11.78119,
1.838791,11.85414,
1.922905,11.88861,
2.007151,11.86993,
2.091675,11.83101,
2.175667,11.90585,
2.2595,11.92856,
2.343535,11.89979,
2.428139,11.81972,
2.512359,11.87366,
2.596652,11.86335,
2.680601,11.91209,
2.765529,11.77462,
2.849552,11.9015,
2.933597,11.8984,
3.017483,11.92087,
3.10201,11.83061,
3.186216,11.87565,
3.269855,11.95612,
3.35404,11.87859,
3.438084,11.8985,
3.52189,11.93233,
3.60581,11.91613,
3.689678,11.92344,
3.77483,11.74373,
3.858899,11.89508,
3.942995,11.89107,
4.02695,11.9112,
4.111565,11.81824,
4.196066,11.83415,
4.28075,11.80866,
4.365911,11.74237,
4.451141,11.73299,
4.536174,11.76015,
4.620119,11.91265,
4.70547,11.7163,
4.790294,11.78916,
4.874806,11.8325,
4.95992,11.74896,
5.043725,11.93256,
5.128886,11.7424,
5.214126,11.73158,
5.299141,11.76267,
5.383141,11.90475,
5.467877,11.80132,
5.552811,11.7739,
5.638055,11.73105,
5.722316,11.86782,
5.807909,11.68332,
5.893283,11.71311,
5.978759,11.69913,
6.06367,11.77711,
6.149025,11.71569,
6.234544,11.69329,
6.319307,11.79766,
6.404212,11.77791,
6.489311,11.75095,
6.574742,11.70534,
6.659454,11.80469,
6.744049,11.82111,
6.8294,11.71628,
6.914011,11.81891,
6.999588,11.68537,
7.083565,11.90795,
7.168568,11.7643,
7.25334,11.79636,
7.33872,11.71224,
7.423331,11.81879,
7.508318,11.76652,
7.593706,11.71134,
7.678713,11.76372,
7.763577,11.78357,
7.848991,11.70768,
7.933155,11.88161,
8.017375,11.87361,
8.102302,11.77485,
8.187268,11.76939,
8.272611,11.71749,
8.357721,11.74929,
8.442602,11.78123,
8.52739,11.79433,
8.612679,11.72459,
8.697174,11.83519,
8.782437,11.72834,
8.867673,11.7322,
8.952877,11.73657,
9.037903,11.76104,
9.121865,11.91008,
9.206837,11.76871,
9.291484,11.81368,
9.376285,11.79241,
9.461374,11.7523,
9.546648,11.72692,
9.631227,11.82338,
9.716013,11.79436,
9.800678,11.81123,
9.885932,11.72961,
9.972206,11.59096,
10.05735,11.74488,
10.14213,11.79543,
10.22772,11.68385,
10.31331,11.6826,
10.39857,11.72961,
10.4837,11.74713,
10.568,11.86164,
10.65329,11.72457,
10.73725,11.91102,
10.82128,11.89973,
10.90634,11.75682,
10.99206,11.66583,
11.07738,11.72061,
11.16142,11.89921,
11.24638,11.76979,
11.33159,11.73575,
11.41575,11.88308,
11.50076,11.76298,
11.58602,11.72868,
11.67125,11.73354,
11.75498,11.94228,
11.84064,11.67391,
11.92506,11.84619,
12.01038,11.72097,
12.09539,11.76327,
12.18039,11.76451,
12.26581,11.70596,
12.35073,11.77658,
12.43544,11.80484,
12.51965,11.87478,
12.60481,11.74292,
12.69025,11.70457,
12.77455,11.86183,
12.85933,11.79464,
12.94477,11.7045,
13.03007,11.7241,
13.11404,11.90882,
13.19873,11.80691,
13.28408,11.71697,
13.36914,11.75614,
13.45336,11.87396,
13.53752,11.8822,
13.62181,11.86306,
13.70702,11.7356,
13.79067,11.95532,
13.87574,11.75554,
13.96107,11.71834,
14.0463,11.73373,
14.12999,11.94789,
14.21495,11.77131,
14.29884,11.91909,
14.38411,11.72744,
14.46841,11.86338,
14.55312,11.8041,
14.6378,11.80895,
14.72308,11.72626,
14.80831,11.73299,
14.89319,11.78135,
14.97846,11.72772,
